,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,Shared topic 11,Shared topic 12,Shared topic 13,Shared topic 14,Shared topic 15,H3K27ac private topic 1,H3K27ac private topic 2,H3K27ac private topic 3,H3K27ac private topic 4,H3K27ac private topic 5,H3K27ac private topic 6,H3K27ac private topic 8,H3K27ac private topic 9,H3K27ac private topic 10,H3K27me3 private topic 1,H3K27me3 private topic 2,H3K27me3 private topic 3,H3K27me3 private topic 4,H3K27me3 private topic 5,H3K27me3 private topic 9,H3K27me3 private topic 10
1942,0.2136606,-0.18836142,-0.43180305,-0.030254874,0.43323332,0.7403654,-0.36622852,-0.48151195,-0.13768148,-0.15630277,0.56010216,0.82693064,-0.5060002,-0.7210262,-0.598755,-0.48664176,-1.4855511,0.34292224,0.331167,-0.91577643,-0.41900578,-0.7882028,-0.091751285,-0.67238134,5.466246,0.5443844,0.42915374,0.2738125,0.7420625,1.7786739,0.11407482
1943,-0.47384882,-0.71327996,1.0628603,0.084745705,-0.9101295,-0.88717794,-0.48317295,-0.4355125,-0.6889425,0.53273976,-0.642499,0.32462916,-0.4063177,-0.9482907,-0.7827074,-0.487604,-0.23195174,0.53959674,0.8160671,0.13098863,-0.17818247,-1.0416113,0.1382917,0.1918519,0.00015477798,-0.058267836,-0.7672162,1.1376112,2.0381324,1.8529027,-0.22475551
1944,0.47816047,0.5599427,-0.2784347,0.07287313,1.1984053,-0.10648611,-0.20194174,-0.5719508,-0.31275845,-0.019289523,2.4467707e-05,0.0027463436,-0.5197776,-0.6629242,-0.440347,-0.4140623,-0.5222577,-0.059402216,0.19674462,-0.68232566,-0.49119636,-0.2750388,-0.20050353,-0.39960006,0.60808057,0.12156368,-0.25258434,0.8026022,2.4778879,-0.1337238,-0.40956897
1945,2.8523116,-0.5117689,-0.43087143,-0.42959183,0.73637545,-0.057258636,-0.042334363,-0.5001966,2.5203207,-0.30306023,-0.2718564,0.021094225,-0.7104989,-0.4117176,-0.38873684,-1.2604611,-0.90976197,-0.47861838,-0.08257885,-1.0997928,0.2901729,-1.0702097,-0.87237966,-0.43779153,-1.01901,-1.8772722,-0.7676675,-1.6209776,-0.7956928,-2.37004,-0.6051347
1946,-0.5154535,-0.16675878,-0.652312,0.022849903,0.34024882,0.1131209,-0.48762006,-0.5606934,-0.25505078,0.38726878,-0.40190834,2.5302217,-0.06948123,-0.5595396,-0.6084272,-0.41710943,0.14578792,1.2887204,2.8575854,-0.3098814,-0.964413,0.035321664,-0.7758265,-0.36294213,4.9897714,-0.80162394,0.031938955,-0.34891406,-0.0850736,0.009891564,0.025176482
1947,4.9381037,-0.17066363,-0.122508764,1.0154992,0.39062482,-0.13200909,-0.598287,-0.112905875,0.025375113,-1.3912816,-0.82298696,-0.20380545,-0.22061995,-0.30044916,-0.27111113,-0.5851113,-1.5699779,-0.71719235,-0.4992721,-1.8555744,-1.0427228,-0.67314965,-0.9156337,-0.9079197,-0.7130816,-1.1864138,-0.90720785,-0.8998552,-0.91625863,-0.8658973,-0.7867117
1948,-0.33001712,-0.44351518,-0.30692756,0.0602524,-0.32821336,5.7149315,-0.093560055,-0.42533854,-0.014271162,-0.11913561,-0.6597076,0.29989678,1.2338245,0.2691485,-0.20163661,-0.8779708,-1.0490017,-0.8030116,-0.04516861,-0.67349875,0.0038274853,-0.55749565,-0.9346559,-0.7599807,1.5275584,-0.6270926,-0.9379786,-0.5217837,-0.83827955,-0.33531275,-0.64403045
1949,-0.715115,-0.22486344,-0.38801652,-0.15750824,-0.03561032,0.00036410987,-0.36972478,-0.46455723,-0.3351696,-0.17574951,-0.455965,6.5350285,0.5766289,0.092264116,-0.15084872,-0.7973076,-1.2413265,-0.14688715,-0.40138412,-0.7617637,-0.2943502,-0.87882537,-1.0378134,-0.4838621,-1.1896123,0.22828268,-0.34298134,0.43049362,0.89948696,0.5061944,-0.2689096
1950,-0.39921692,-0.032874145,0.29852933,-0.116147324,-0.13384809,3.8610487,-0.14646772,0.2107302,-0.21590023,0.05752753,-0.4547305,-0.19082457,-0.30357265,-0.34139192,-0.11489647,0.31630886,0.20953542,0.8709234,2.3155663,1.1544592,0.029110268,-0.66924536,-0.48100278,-0.41150525,0.13906115,0.6049059,0.04167723,2.7799091,4.0919175,0.5674815,0.11398966
1951,-0.27956492,-0.484572,-0.77051514,-0.5023839,3.6657717,-1.0770316,-0.51261276,-0.3933815,0.05172944,0.41502857,-0.4013364,0.18154871,-0.078720085,-0.039874464,-0.21254031,-1.0514833,-1.0253308,-1.0302019,-0.6128987,-1.6350607,-0.91871744,-0.73970777,-0.8605553,-0.8499484,-0.12305079,0.12334536,-0.33423758,1.991225,0.60058886,0.51585925,0.1338809
1952,1.7204721,-0.46291506,-0.61999756,1.3158262,0.3041557,0.089696914,-0.5521233,-0.50590956,2.0339613,0.5693021,-0.40709275,-0.051979408,-0.46967116,-0.37531233,-0.34449953,-0.9806261,-0.17746381,-0.010870591,4.301985,0.15534283,0.24031971,-0.756877,-1.1566707,-0.58435184,1.4705327,-0.39882013,0.6225232,-0.5387903,-0.5753859,-0.5064245,-0.05064655
1953,-0.25684592,-0.47231972,-0.31565157,0.08576661,-0.22366577,-0.25300217,0.75996995,-0.4080183,-0.16020629,0.1603867,-0.020928651,-1.3440144,-0.3306892,3.9041607,0.14881322,-0.45426354,-0.74718267,-0.61020905,-0.6347982,-0.36858737,-0.38385743,-0.066003,0.06656377,-0.48223436,0.20766832,0.036293313,0.90567094,-0.5907326,0.58176994,-0.46616614,-0.3105959
1954,0.006867796,-0.34391773,-0.42705926,0.900579,-0.005028433,-0.5752436,-0.13922933,-0.642084,0.13189918,3.9691226,-0.031027535,0.3492474,0.32057732,-0.12226171,-0.16181277,-0.47786456,-1.6853082,-0.34310803,-0.82076824,-1.1277953,-0.51189584,-0.06648832,-0.6758397,-0.8503861,0.026534246,-0.24839851,0.43196857,-0.23539966,0.48630634,-0.394818,0.3747731
1955,-0.16458678,-0.071297795,-0.49427286,-0.10304263,-0.29688567,0.20280188,-0.75040776,-0.82499206,-0.40406704,2.3246512,0.07809906,1.8743938,-0.4806514,-0.41191077,-0.615482,0.040449407,-2.1400206,5.31854,0.36915982,-0.831812,0.3928499,-0.77289325,-0.29267108,-0.52331126,2.6055326,-0.89533985,-0.95759714,-0.895087,-0.21144147,-0.19727287,-0.9351182
1956,0.20586918,-0.41477305,-0.34471142,5.4682674,0.537534,-1.1730926,-0.6149156,-0.08938411,0.033530712,-0.29882133,-0.3328912,-0.74017435,0.07407233,-0.03884791,-0.10386576,-0.6492297,-0.76200217,-0.24106553,-0.8306803,-1.0097075,-0.4132613,-0.63853896,-0.59254974,-0.28472126,-1.0996714,-1.2409297,-0.7043023,-1.192584,-0.96600354,-1.1642646,-0.68495005
1957,4.8117146,-0.10266967,-0.12302007,0.7846842,-0.41585737,-0.61475265,-0.39011678,-0.39344376,0.21227047,-1.0201726,-0.47820786,-0.49567133,-0.09744114,-0.12954266,-0.23258576,-1.1795619,-1.1832321,-0.37408286,-0.43203536,-1.3325826,-0.84804744,-0.8601085,-1.004709,-0.953068,-0.5694006,-0.8794473,-0.35210398,-0.8380536,-0.5960098,-1.2050633,-0.2754966
1958,0.10554002,-0.35966143,-0.45624995,4.4927077,-0.4508606,-0.24612159,-0.11027254,-0.4263368,-0.19414279,0.55076736,-0.15660658,0.3198411,0.050424516,-0.18031223,-0.17344664,-0.652677,-1.2634706,-0.8382963,-0.81669265,-1.416205,-0.7146669,-0.6957175,-1.0062459,-0.6824042,-0.20398127,-0.6162866,-0.42337933,-0.22391711,-0.2324741,-0.73147756,-0.2083584
1959,-0.10058525,-0.3739267,0.05668795,0.2442706,0.105830595,-0.6967858,0.30607897,-0.08523993,-0.07822567,0.3335754,-0.07423875,-0.33536536,-1.1892335,4.305792,0.029479451,-0.9763638,-0.9865575,-0.6512995,-0.9852343,-0.4946716,-0.75130194,-1.0515547,-0.42010266,-0.6283793,-0.33669174,-0.6017835,-0.16798754,-0.69274753,-0.28174147,-0.01720169,-0.27835396
1960,0.4419077,-0.34227896,-0.5784466,0.29413143,2.0989084,-0.17695051,-0.52324027,-0.40306813,0.16108191,3.216732,-0.36146063,0.25927177,-0.3524903,-0.42909038,-0.38335854,-1.046493,-1.3310816,-0.8474268,-0.5178906,-1.3367381,-0.94087535,-0.81779057,-1.1673996,-0.82227355,0.69354266,-0.37178338,1.6040148,-0.6483512,-0.39718494,-0.5525473,-0.18876909
1961,-0.119279444,-0.2729042,-0.2810557,0.526915,-0.2330657,0.7142369,1.0491407,0.048164226,-0.074239,0.39684,-0.18913478,-0.93514776,-0.6118251,4.576989,-0.38485917,-0.75485224,-0.90178174,-0.61262614,-1.264095,-0.8180161,-0.99848044,-0.6374425,-0.56891024,-0.6524492,0.17925404,0.10647094,-0.61223024,-0.43848062,0.22859187,1.5796622,-0.34048375
1962,-0.25032914,-0.43581253,-0.23739472,4.905568,0.0139865875,-0.30073252,-0.34918317,-0.33669838,-0.625718,0.11714295,-0.018061645,-0.12775952,0.38423505,0.08838681,-0.18156233,-0.9851784,-1.2726882,0.2544324,-0.69810396,-1.6277965,-0.4193578,-0.8906814,-0.54783773,-0.55443543,0.10293551,-0.37171528,-0.16622654,-0.039356418,0.023470886,-0.6071306,-0.021168247
1963,2.8010268,-0.4966407,-0.6617747,0.088186294,-0.6350834,0.0458548,-0.41208118,-0.74012524,1.2111491,1.7837315,0.10917086,0.0071676224,-0.44629306,-0.4848076,-0.43756354,-0.46926007,0.17837292,0.13053328,0.824298,0.1099492,-0.33206552,-0.1111496,-0.46762663,-0.1886875,-0.8961556,-0.90694517,-0.79801303,-0.14803365,-0.5406148,-0.4832515,-0.7020407
1964,0.7155922,-0.37190273,-0.58592105,3.0578237,0.084849454,-0.603555,-0.33698153,-0.5688034,0.43900117,2.68383,-0.44336015,0.032272846,-0.049880683,-0.36380985,-0.37660187,-1.0469291,-1.2665468,-0.46132872,-1.0208852,-1.3885472,-0.44817775,-0.84883374,-1.0086563,-0.88356465,0.86244416,0.10546724,0.15058841,1.1815592,0.21073657,0.1928461,-0.10450244
1965,3.5751214,-0.38786817,-0.53722227,0.013521913,-0.2304065,0.078355834,-0.45966992,-0.42124742,0.074900985,0.7739336,-0.45710832,-0.36640692,-0.14717308,-0.3891033,-0.40781796,-1.7685268,-2.408554,2.54507,-1.9787602,-0.91547626,0.1560759,-1.6004295,-0.6481895,-0.6203602,-1.7445925,-1.751651,-1.0753775,-1.4255763,-1.5031466,-1.7478875,-1.5993837
1966,0.40978256,-0.38301307,0.113053545,0.3122455,3.2126365,0.3662283,-0.34762415,-0.09654984,-0.21496966,-0.3154739,-0.81392676,0.108790584,-0.81919897,-0.37520653,-0.39052865,-1.0393735,-1.0226228,-1.010223,-0.6121862,-1.622878,-0.8550356,-0.73280454,-0.8564611,-0.8379268,0.33801904,-0.24803613,-0.46513444,1.0681146,0.094957754,0.10852527,-0.24405624
1967,4.8029933,-0.17910013,-0.17264995,-1.2409335,-0.11287524,-0.11189002,0.35712746,-0.2822594,-0.10586803,0.71249086,-0.058986723,-0.7633339,-0.4046655,-0.2228979,-0.26515245,-0.6311125,-1.0558411,-0.649554,-0.28388157,-0.99191236,-0.62193286,-0.8810412,-0.688455,-0.781875,-0.54998624,-0.6821383,-0.09377944,-0.07079234,-0.30839196,-0.16438751,-0.22121455
1968,1.1469946,-0.3360777,-0.33326155,3.0314837,-0.03265845,-0.4273224,-0.54099095,-0.48225495,0.987635,0.13423312,-0.5637556,-0.51929677,-0.5315257,-0.40968877,-0.34367746,0.4807266,-0.195395,0.31723627,2.8102055,0.19402973,0.39869866,-0.7481585,-0.30963767,-0.14894181,-0.9105758,-1.1009063,-0.6578179,-0.5070247,-0.88778245,-0.7407614,-0.69263923
1969,0.21026236,-0.09646557,0.12598479,-0.5233319,-0.5669807,0.010317557,3.201337,-0.03355542,-0.1581683,-0.3608556,-0.67159027,0.28533947,-0.25279045,-0.04915969,-0.56501776,-0.13027903,-0.1709808,-0.5329433,-0.12507875,-0.28128797,-0.104600154,0.028695662,-0.30823135,0.011456956,-1.2702247,-0.25994992,1.91961,-0.8806508,-0.6166218,-1.0936856,0.3726456
1970,-0.02086813,-0.43968076,-0.42528844,5.2177973,-0.16420735,1.0071548,-0.06871609,-0.27448642,-0.9202401,0.113122344,0.021048881,0.60961705,-0.2381275,-0.203364,-0.2527594,-0.5769242,-0.898138,-0.09751983,-0.71093184,-0.6311701,0.11740664,-0.5184577,-0.49736115,-0.25532687,0.29391524,-1.0650233,-0.07930768,-0.5481084,-0.8291951,-1.3723571,-0.49686354
1971,0.33212453,-0.41567102,-0.4269835,5.693206,0.053831153,-0.2571923,-0.3257314,-0.35778376,0.8131268,-0.37572998,-0.43455154,0.36336452,-0.28723043,-0.26025993,-0.059901875,-1.0863204,-1.2290784,-0.36385512,-0.85373616,-1.3625212,-0.39557672,-1.0886222,-0.9559949,-0.88672656,0.012051059,-0.49092776,-0.34151262,-0.18271443,-0.19112103,-0.59214437,-0.21471064
1972,-0.09988931,-0.2862655,-0.27972534,4.7586927,-0.46436897,0.57146543,-0.1669487,-0.37580368,-0.033368833,0.25312024,-0.24985285,0.19009729,-0.19073263,-0.28691918,-0.22106671,-0.9095672,-1.0848286,0.29766148,1.6076268,-0.83506453,-0.0076134545,-0.8983187,-0.95620173,-0.6137691,0.5782843,-0.18363437,-0.024715763,0.35107127,-0.047103275,-0.21554472,-0.27273756
1973,-0.052949987,-0.3830149,-0.38228303,5.4663796,-0.26700997,0.03419414,-0.12065539,-0.2800366,1.149302,-0.705352,-0.90287447,-1.2986134,-0.93147063,-0.45645088,-0.11871168,-0.6043517,-0.13550405,-0.1491453,-0.06542239,-0.6652675,-0.39964283,-0.24023198,-0.5716262,-0.28209615,-0.19501488,-0.79465836,-0.581051,-0.27551758,-0.50409955,-0.24706793,-0.476145
1974,-0.22392887,-0.086774155,-0.82515025,0.12798965,-0.27060133,6.3707376,-0.21782129,-0.048080795,0.005524257,-0.34842515,-0.2853638,-0.2197814,-0.21681191,0.11480391,-0.23697105,-0.5371093,-0.7725636,0.02658263,-0.9383686,-1.0121514,-0.10810179,-0.308989,-0.54354453,-0.44994786,1.4250867,0.102928504,0.32507342,0.094188444,-0.34741753,0.23184156,-0.0227483
1975,-0.03733643,-0.31026432,-0.24111985,-0.26550615,1.4857361,-0.3570425,-0.16682158,-0.56320757,0.0819804,2.3820214,-0.2784777,2.333768,0.13269752,-0.45144334,-0.58858633,-0.69337934,-1.0108875,-0.36349127,0.051224682,-0.9951972,-0.17248482,-0.5332892,-0.5035329,-0.76298654,1.8599594,0.6075596,0.059246056,0.10840954,0.1587,1.5916039,-0.27240315
1976,-0.13550192,0.37722263,0.055139624,-0.5823343,-0.057053983,0.40991062,4.017234,-0.07466638,-0.38714546,0.8546941,-0.20866323,0.85891426,0.36041075,0.26183006,0.15720554,0.31905323,0.54277086,0.010759344,0.43270218,2.0319095,0.8823304,0.045010574,0.5713167,0.3288535,0.13634695,0.67010665,2.266212,-0.00714288,0.27649683,-0.89385027,1.0431087
1977,5.2544246,-0.47156924,-0.2875461,-0.41189265,-0.9122992,-0.67975193,-0.11127486,-0.34831187,-0.30015168,-0.35666174,-1.0154696,-0.85436094,-0.46815833,-0.5430579,-0.3649253,-0.7016155,-1.5580324,0.066398196,0.23692189,-1.494104,-0.7565153,-0.7545765,-0.7426971,-0.66604084,-0.78616434,-0.9259188,-0.20057099,-0.74531704,-0.5606743,-0.9529024,-0.21750546
1978,-0.55039394,-0.44312572,-0.82624185,-0.3506959,-0.920066,-0.89675045,-0.31343782,0.35408926,-0.26122707,-0.6409471,0.28615755,6.3226805,-0.07470232,-0.25338718,0.6578148,-1.028612,-1.4775674,-0.6716117,-1.0245274,-1.5519181,-1.0704027,-0.52842677,-1.2269896,-0.9349391,1.3787519,1.5703567,1.7814131,0.40204656,0.8057324,0.7254463,0.83531684
1979,0.2338756,-0.3487125,-0.5520334,5.178961,-1.2197495,-0.3080002,-0.21782476,-0.31280833,0.95690346,-0.68277156,0.06830263,-0.16696227,0.06864177,-0.06740898,-0.14804189,-1.080117,-1.4834652,-0.6829908,-1.0409174,-1.6112098,-0.654525,-1.092727,-1.174336,-0.9450803,0.05162414,-0.3839146,-0.25178146,0.050307084,-0.022633886,-0.60882765,-0.08784317
1980,0.13487023,-0.11759388,-0.6261797,0.14121328,-0.14842746,5.9654894,-0.28880158,-0.20618762,-0.19431235,0.1767975,-0.05291345,0.6141921,0.0061039478,-0.16949186,-0.20656767,0.52968484,-1.7751473,-0.48595265,-0.0041224887,-1.0064813,-1.1041509,0.3704103,-0.88810617,-0.45447978,-0.22528674,-0.0938181,-0.74112743,-0.6210597,-0.6346082,3.1027327,-0.59757835
1981,1.6054931,-0.52279353,-0.34964857,0.35545146,-0.64597523,0.4489488,-0.18823239,-0.5009243,-0.21534213,3.7163706,-0.3116795,0.49542063,-0.16668981,-0.43697694,-0.48332226,-0.25282475,-0.8933598,1.7683719,-0.24405313,-1.2399817,1.6349465,-0.1272594,-0.5461997,-0.45209026,-0.07571909,-0.95340645,0.18732025,-1.1784794,-0.66960394,-1.1329869,-0.62652194
1982,-0.23748611,-0.31563196,-0.35011613,-0.19609597,-0.36142457,-0.9019967,-0.24921814,-0.54149705,-0.33796942,-0.28407615,-0.77494574,-0.21982625,-1.1049894,4.731458,0.19443673,-0.69523025,-1.1195699,-0.66606295,-0.5336101,-0.990692,-0.74053496,-0.52577126,-0.23082149,-0.7228865,-0.12576474,-0.3443261,-0.51159817,-0.064015664,-0.25262886,1.086053,-0.44233158
1983,0.07244706,1.844574,0.4111809,0.5496825,-0.9700606,-0.39904827,-0.64927804,-1.1135043,-0.2776863,-0.2992289,0.4072885,-0.8610626,-0.4383725,-0.7852522,-0.47186035,0.90315545,-1.3930513,5.62844,-0.0052475403,-1.2247615,0.8693365,-0.3854209,-0.15532616,-0.24055915,3.7407734,0.7817225,1.5613333,0.8698856,0.88355106,0.123003885,-0.14345579
1984,0.25802124,-0.3594094,-0.07359645,4.934437,0.7314268,-0.17033722,-0.020569205,0.012433633,0.79032564,-0.47679204,-0.6588179,-1.2482715,-0.75067425,-0.27188212,-0.2085788,-0.7028424,-0.3329495,0.84583855,-0.50172734,-0.26271066,-0.05368279,-0.26836836,-0.28491822,-0.28408536,-1.0119526,-1.140521,-0.65554196,-0.9221022,-0.80930674,-1.2178307,-0.5041036
1985,-0.16739298,-0.09647961,0.8792614,0.06622202,-0.22113593,0.75729156,-0.42893192,0.35656103,-0.3822891,-0.010898396,-0.1500782,0.8189269,-0.93271625,4.4827623,-0.112878844,-0.6172859,-0.418068,-0.7670241,-0.9444136,-0.47839192,-0.8984682,-0.61386204,0.014791051,-0.12691838,-0.368482,-0.51439613,-0.21841559,-0.89673394,0.05771324,-0.22181195,-0.07326601
1986,0.5413662,-0.42535678,-0.38850045,5.0435266,-0.2929307,-0.788143,-0.6182434,-0.10458849,-0.5141593,0.21577415,-0.44107753,-1.1744399,-0.11100433,-0.07816637,-0.14478973,-0.6488146,-0.85979897,-0.374485,-0.6200424,-1.172507,-0.42245385,-0.76380086,-0.7982074,-0.5266128,0.111397825,-0.5810592,-0.08754689,-0.4107488,-0.3875219,-0.30220672,-0.24450147
1987,5.0105767,-0.2949585,-0.1326447,0.4319804,-0.1636956,-0.6045929,-0.20022348,-0.458049,0.09192073,-0.43058723,-0.0792154,-0.40880007,-0.2731814,-0.007932128,-0.16765702,-0.6489759,-0.8701828,-0.5731833,-0.5166655,-1.1473029,-0.49299115,-0.7244992,-0.6977252,-0.64802957,-0.7689936,-0.9972191,-0.8902692,-0.69327664,-0.70667005,0.052898962,-0.63431287
1988,2.211407,-0.40688375,-0.37358916,0.7877685,-0.008573152,-0.38914713,-0.4896563,-0.53251946,0.18715711,0.82548386,-0.4807592,-0.107104935,-0.43764865,-0.4406777,-0.42178524,-0.1047857,-0.9773689,6.0321865,-0.20563869,-0.37351385,0.21506885,-0.22891995,-0.59089524,-0.4341396,0.07361955,-1.6692582,-1.5358804,-1.2767693,-0.893719,-1.2519609,-1.4492135
1989,-0.0028479937,0.020388454,-0.52888453,0.27088398,0.4183744,-0.25329146,-0.21495971,-0.57831734,0.0604821,1.4186903,-0.36756104,2.5034847,1.5971628,-0.13790676,-0.2537415,-0.7396486,-1.0608913,-0.27440283,-0.32841998,-0.8451224,-0.26409513,-0.67300564,-0.27910018,-0.63917357,-0.14713582,-1.0202479,-0.3909641,-1.1646231,-1.2820214,-0.6266193,-0.425434
1990,-0.7441026,-0.27856266,-0.21321034,0.043563128,-0.6827017,0.106843404,0.09233302,-0.17412178,4.262092,0.2583353,-0.44356096,0.08720714,-0.13557726,-0.4343753,-0.34842044,-1.5591133,-1.4529719,-1.0908474,-1.1576067,-1.6949139,-0.5152807,-1.15387,-1.3684235,-0.94963247,0.12760378,-0.71088505,1.1652288,-0.80732715,-0.05933716,-0.6594187,-0.19083458
1991,-0.16978672,-0.16384146,0.0016323477,0.04554051,0.052788295,-0.49178287,-0.30594343,-0.20350294,-0.22124012,-0.15576626,-0.51715755,-0.07951131,-0.69438607,4.7877817,-0.22434434,-1.4083843,-1.9493787,-0.89101636,-1.2847613,-1.5575527,-1.2480072,-1.1120912,-1.233352,-1.2302223,-0.022367345,0.6598778,0.10551418,0.55009425,0.24469993,0.14844903,0.60540116
1992,4.8358994,-0.5324969,-0.2236244,-0.91051006,-0.24131832,-0.43503812,-0.2437048,-0.45176864,-0.11213067,0.27840447,-0.5566511,0.3965193,-0.13004255,-0.08782032,-0.09381533,-0.7602201,-0.8619652,-0.33916304,-0.610713,-0.88362724,-0.2654307,-0.488877,-0.6077768,-0.3943844,-0.5844334,-1.0298486,-0.71739036,-0.7798127,-0.71400964,-0.88823766,-0.70998794
1993,1.1106517,-0.2329661,-0.50900865,1.9837302,-0.86821854,0.47462294,-0.24292699,-0.67483246,1.9528779,-0.58321047,0.07388678,0.32062098,-0.45797735,-0.5625422,-0.35473278,-1.1215665,-0.7642694,-0.087622546,-0.28774378,-0.88712305,-0.9258027,-0.96760404,-0.87736315,-0.5533759,-0.33400726,-1.0421443,-0.7834728,-0.5899768,-0.8499232,-0.42969427,-0.77657604
1994,-0.12038767,-0.27175295,-0.14537027,2.3266947,-0.16312808,-0.13873152,-0.20002714,-0.256128,0.005466491,3.6165538,-0.61798215,-0.13924077,-0.42706788,-0.44159156,-0.39448136,-0.010856358,-0.30992484,-1.1502994,3.3195186,-1.2655433,-0.31009513,-1.3234185,-1.0647707,-0.62737024,0.8225422,-0.03259159,0.2182228,0.61137366,0.15625857,-0.23868577,-0.08837482
1995,-0.15185744,-0.4621809,-0.3127766,0.07600346,-0.08350998,-0.69112676,0.3872149,-0.30364156,-0.17117837,-0.17316014,-0.61440915,-0.3059041,-0.11638899,4.216353,-0.27765492,0.028040389,-0.5447288,-0.79453754,-0.25210008,-0.73312336,-0.86695725,0.07498734,-0.20103568,-0.43201092,-0.006297233,-0.652124,-0.9542547,-0.7359576,-0.46413156,-0.13429807,-0.46244994
1996,0.18932146,2.0457933,-0.42755708,0.44627967,-0.16167778,0.5590612,-0.25842494,-0.5247428,-0.13461326,-0.3987435,0.15778825,-0.3764435,-0.31257612,-0.7139178,-0.42204416,-0.39583296,-0.39739645,0.34544107,0.20928468,-0.7568949,-0.47065824,-0.35410556,-0.082464345,-0.3105287,3.195696,0.83118445,1.5382928,0.9253086,0.9050823,0.13929966,-0.22380026
1997,-0.12367226,-0.25671428,-0.2816356,5.757572,-0.029042423,0.2439051,-0.20427886,-0.07133292,0.13444635,-1.0004381,-0.06962226,-1.1159577,0.11894253,0.044633567,-0.11747556,-0.4882827,-0.84399885,-0.28034562,-0.53080034,-0.9184997,-0.42122543,-0.48882923,-0.69324887,-0.52762514,0.027505087,-0.507126,-0.36384833,-0.0840047,-0.18453011,-0.5539454,-0.20166504
1998,4.3781853,0.04687445,-0.78979313,0.61414015,0.6376959,0.017213762,-0.7330024,-0.39821935,-0.5792198,-1.7852206,-0.7577622,-0.28491637,-0.5861598,-0.5135759,-0.33087772,-1.1597626,-1.1741871,-0.5076248,-0.5178031,-1.4496763,-0.9693009,-0.8880071,-1.0768754,-0.9924614,-0.124206424,-0.01562864,0.34222504,-0.27016103,-0.6540238,0.79292744,-0.5333202
1999,-0.5970247,-0.54145175,-0.40720344,0.28431815,-0.60708153,1.5429652,-0.27000725,-0.4570849,-0.43654448,0.13633528,-0.12870151,1.6476297,-0.3458308,0.803265,0.06484324,2.9616404,0.01776873,0.17343444,-1.1201395,-0.12998252,-0.68170244,-0.56713223,0.87973356,-0.4055422,4.6889424,3.9692972,0.9845391,0.5687444,0.51476353,2.1318455,0.680019
2000,-0.528262,0.38823536,0.053483993,-0.15344939,-0.22668263,0.5597279,-0.13509588,-0.33287066,-0.18709879,0.57788956,-0.4498645,0.47574523,-0.20969881,-0.32509327,-0.34947008,0.726353,0.6294574,0.52327913,0.92721945,0.11749865,0.9745421,0.043121237,-1.0602102,-0.28859723,3.4236674,-0.77682805,0.7617245,-0.5537491,-0.11542437,0.3055926,-0.5530048
2001,5.4376044,-0.270806,-0.17269649,-0.32754758,-0.4785715,-0.059278697,-0.012993047,-0.46431592,-0.15557513,-0.6497644,-0.40161756,-1.0310043,0.12302579,0.022899501,-0.06266764,-0.87114865,-0.91153806,-0.5266454,-0.5398621,-1.1112416,-0.5854196,-0.63209736,-0.8316291,-0.6329246,-0.60263324,-1.0342629,-0.76586235,-0.76251286,-0.7330532,-0.8570017,-0.77683634
2002,0.11941495,-0.3533755,-0.50967216,5.4636664,-0.78880703,-0.6807054,-0.24346341,-0.4010949,-0.30511802,0.010108024,-0.11294882,0.3234639,-0.063181266,-0.18330589,-0.17528741,-0.53892374,-0.58848125,-0.18701985,0.11102876,-0.65328014,-0.1448321,-0.48517084,-0.47851813,-0.65154004,0.3467147,-0.1946086,-0.087380916,0.21296671,0.17728864,-0.5400386,0.06408477
2003,-0.15088645,-0.36875165,-0.042565256,-0.013462245,-0.56988084,-0.4972757,5.62434,-0.4549095,0.14040118,0.2449119,0.34452826,-0.6414955,-0.174431,0.21983106,-0.04291032,-0.014019659,0.7471503,-0.07964302,0.021602381,1.2813569,1.6582326,0.15069543,-0.061019402,-0.64463633,-0.82973766,-0.36432385,0.4622875,-1.1891881,-0.8455746,-0.86712724,-0.32812983
2004,-0.1963889,-0.2845752,-0.51897824,5.9012704,-0.43883935,-0.49589664,-0.18005076,-0.4012127,-0.2543382,-0.16824046,-0.40800565,0.1339921,-0.79948974,-0.4480246,-0.28091645,-0.41104543,-0.44242194,0.68954694,-0.63299805,-0.46477744,-0.07369763,-0.37424883,-0.4005611,-0.2525266,-0.7536808,-0.9048455,-0.6319169,-0.5771342,-0.5534089,-0.8099023,-0.3599996
2005,0.08450502,-0.5123435,-0.21097957,-0.5634796,-0.8440177,-0.16961384,3.471578,1.037401,-0.35244295,-0.057149455,-0.12049866,1.2551315,-0.2951637,-0.13936713,-0.3019842,0.4922214,-0.5934689,-1.0342381,-0.676358,1.9033105,2.1070085,-0.87529576,1.4319469,0.89567596,0.61121386,0.74882,1.9421167,0.31303942,0.39722294,-0.3331389,5.148823
2006,0.1873242,-0.3092078,-0.39344984,5.4988527,-0.5187337,-0.10874808,-0.2273434,-0.19576944,-0.47879818,0.11766651,-0.48382246,-0.89671576,-0.657943,-0.18238339,-0.15650749,-0.9319927,-1.1331624,-0.27600557,-1.0406389,-1.449766,-0.4806789,-0.8858859,-0.848042,-0.720211,-0.9558839,-1.1348363,-0.32592845,-0.775282,-0.7922221,-1.3394754,-0.5428839
