Shared topic 3,Shared topic 6,Shared topic 8,Shared topic 9,Shared topic 10,Transcriptomics private topic 8,Transcriptomics private topic 9,Proteomics private topic 4,Proteomics private topic 6,Proteomics private topic 7,Proteomics private topic 8
0.7376062,-0.21658936,-0.4874301,-0.21066964,-0.2215596,-0.060474683,-0.2602912,-0.4399725,-0.33773386,-0.39843276,0.10078514
-0.20980984,0.09139976,-0.24121256,-0.071041204,3.3925407,0.17917503,-0.36506492,-0.45772952,-0.37858683,-0.4928163,-0.15757039
0.04307279,-0.006316621,-0.030568093,-0.005718598,-0.12553354,-0.3553581,-0.25517938,-0.28967208,-0.6256605,-0.4283627,1.7857395
0.024581313,-0.45573983,-0.29664037,-0.22643548,-0.1805636,0.036389396,-0.24428251,-0.057220805,-0.4956605,-0.34124202,-0.44083884
0.09641659,-0.096347675,-0.113669515,-0.24282512,-0.07453084,-0.5743814,-0.19288163,-0.3423279,-0.69246584,-0.5306325,-0.5403889
-0.29552752,0.4900556,-0.2894896,0.069728196,-0.36419928,3.5607204,-0.5117769,-0.09937426,-0.35649145,-0.31499955,-0.23369573
-0.36063975,-0.5498258,-0.15399432,-0.001252871,-0.47034433,-0.34449303,-0.24272141,-0.658114,-0.3642844,-0.4956481,0.059141986
-0.3433267,-1.0960381,-0.7328926,-0.9751137,-0.98445183,3.633492,-0.50224084,-0.44609082,-0.3519762,-0.4686823,-0.29227692
-0.28250185,-0.10493105,2.8546958,-0.3801421,-0.08018686,-0.3912577,-0.3698653,-0.3949052,-0.5284518,-0.24671495,-0.9733004
-0.52730376,-1.1712564,-0.3601894,-0.513094,-0.33252317,-0.34830964,3.6227458,-0.11106585,-0.08512523,-0.22384639,0.1368181
-0.17902061,-0.098353244,-0.14808513,-0.18811378,-0.33513463,-0.2652417,-0.04633437,3.111126,3.078487,3.1271303,-0.4937771
0.48634306,0.009112518,-0.36710954,-0.19864205,-0.09268606,-0.04119418,-0.26805794,-0.19246493,-0.2901078,-0.31202152,-0.039895676
-0.4698245,-1.0055025,-0.24150658,-0.4702006,-0.62803555,-0.3861699,3.6933281,-0.22188759,-0.12105599,-0.27882606,0.014958411
-0.17528352,0.23641297,0.022036314,-0.1419606,-0.14306256,-0.3854348,-0.23990113,-0.4002161,-0.32599553,-0.20967,3.1614902
-0.1090652,0.09481588,-0.122371964,4.2612014,-0.45822,-0.28493842,-0.25464964,-0.88957477,-0.6940493,-0.7252617,-0.046062022
-0.43524438,0.2672999,-0.30977905,-0.13111421,-0.38982153,-0.33566803,-0.18443494,-0.5835867,-0.29284605,-0.26462433,4.0090175
-0.26349145,0.39712486,-0.2265058,-0.17630184,-0.33801195,-0.17354229,-0.34278035,-0.05395267,-0.6291416,-0.38613668,-0.69028616
-0.49544036,0.21317506,-0.34107396,-0.050591134,0.0075918958,-0.32476407,-0.26190123,-0.24759024,-0.29509705,-0.3081443,0.4483898
0.017081037,-0.18916476,-0.4016005,-0.14314318,-0.084598534,-0.09119861,-0.36106074,0.16998844,-0.37725395,-0.17607388,-0.46847814
0.6327656,0.5178768,-0.2407367,-0.5094718,4.0979156,-0.24426842,-0.2501086,-0.61985326,-0.4092011,-0.4527368,-0.43916672
0.64784795,-0.13060404,-0.18080838,-0.34267372,0.28610033,0.3072371,-0.32091406,-0.044283047,-0.05199196,-0.14297804,-0.06058283
-0.527774,-0.36197188,-0.020641372,-0.18954474,-0.6424959,1.311711,0.06424094,-0.12900358,-0.3447604,-0.33083874,-0.17487182
-0.30153164,-0.8020417,-0.44842952,-0.36417288,-0.32076752,3.5607178,-0.5117767,-0.2792734,-0.35281542,-0.42537022,-0.20691966
0.12514904,-0.6586574,4.0839067,0.039510928,0.20987745,-0.24623324,-0.34970203,-0.5392338,-0.4566638,-0.4898597,-0.4866265
-0.2540773,0.64898044,-0.11797975,-0.19088763,-0.29527634,-1.8803755,0.2938294,-0.14825484,-0.07926363,-0.15043767,0.048471306
-0.39526218,-1.0905647,-0.22758798,0.13752931,3.6038525,-0.24624123,-0.23530465,-0.36773086,-0.34489965,-0.3733612,-0.35992068
-0.56311274,-1.2016001,-0.07753971,3.766978,-0.7315335,-0.38223413,-0.26088917,-0.86008245,-0.68045527,-0.70567054,-0.081034236
-0.44089976,-0.5444329,-0.33432168,-0.26142913,-0.47392544,-0.18839753,-0.2503974,-0.97013295,-0.22793294,-0.3743995,2.3451867
0.10803668,-0.3994918,0.08140281,-0.39995342,-0.16898246,-0.080506004,-0.066885665,-0.39312375,-0.7509491,-0.37872684,-1.0031577
0.26789528,-0.37202394,-0.59903353,3.0393326,0.09052685,-0.10657451,-0.2429656,-0.8965763,-0.67742443,-0.7226957,-0.07585972
0.08557292,0.7612741,-0.21792002,-0.22363941,3.7281709,-0.2307609,-0.2644416,-0.7404032,-0.51776344,-0.59050095,-0.55291045
-0.5609825,-0.22858402,0.45937493,-0.36152655,-0.26158598,-0.40696448,-0.2804571,-0.34302408,-0.5146047,-0.3626918,-0.5919974
0.029891402,-0.6372503,-0.69770294,-0.30186027,-0.2692222,-0.046765514,-0.38496625,2.904417,3.0736666,3.046982,-0.5659273
0.20455034,-0.32563382,-0.34254137,3.9312863,-0.038851917,-0.3021287,-0.27021596,-0.6313376,-0.54243356,-0.50924295,-0.0097912615
0.004354097,-0.17881307,-0.021412484,-0.057717945,-0.2768061,-0.32334706,-0.20072457,-0.003421921,-0.36544713,-0.19077925,-0.6725879
1.6960113,-0.19404048,-0.26151696,-0.16171359,-0.35163182,-0.074112415,-0.25823236,-0.46568546,-0.2926637,-0.37250596,-0.17408729
-0.52169406,-0.04807464,-0.356035,-0.44864833,-0.43885836,3.5709858,-0.45389187,-0.039232448,-0.06843225,-0.109217316,-0.09215404
-0.11594805,-0.27109212,-0.23069328,-0.32216582,-0.3646347,-0.42869306,3.5738468,-0.15472269,-0.123975694,-0.23061004,-0.21434097
-0.63505346,-0.2996835,-0.48891675,-0.57165384,-0.16745335,-2.0406194,0.31669644,-0.055402465,-0.08883504,-0.13355327,-0.11458446
-0.5895655,-0.24254364,-0.34821594,3.8122597,-0.18297261,-0.3750068,-0.26797244,-0.69864374,-0.7129456,-0.6371586,0.007912815
3.537236,-0.023411393,-0.32167578,-0.20731282,-0.2257891,-0.02652999,-0.33085743,-0.45078334,-0.24817827,-0.36170146,-0.13760777
1.3131163,-0.24596862,-0.37822115,-0.3991634,-0.086650714,-0.15939674,-0.42555445,-0.244028,-0.17188884,-0.21757133,-0.06639626
-0.19504523,-0.078444436,-0.039871447,-0.27556998,-0.32769713,-0.32598072,-0.4689729,-0.05486652,-0.07648805,-0.10651208,-0.1378626
0.07225907,0.17094287,-0.75922596,3.564131,-0.3924963,0.019587548,-0.26733446,-0.5434254,-0.5651323,-0.5574466,-0.13208999
-0.42807353,-0.76254046,-0.56282157,-0.478513,-0.49653524,-0.037136108,-0.2924157,2.1140702,1.2298077,1.4925182,-0.22844633
3.7715056,0.04442787,0.022185221,-0.4469087,-0.372226,-0.052246846,-0.3751921,-0.42402455,-0.17928171,-0.2937369,-0.288392
-0.1285776,-0.3682779,-0.14085901,0.061907887,-0.2994142,-1.0622883,0.08680703,-0.14301635,-0.3807992,-0.31320107,-0.11360633
0.17802186,-0.0423539,3.6541238,-0.7062452,-0.52849686,-0.30753464,-0.32518762,-0.5913822,-0.44637647,-0.42832166,-0.43574962
-0.4354978,-0.3610387,-0.39494604,-0.5453013,-0.7228335,-0.096299164,-0.2961157,-0.6913165,-0.2505642,-0.47880402,0.068202116
3.271299,-0.05781646,-0.0609232,-0.16022517,-0.17616823,-0.25842935,-0.4512067,-0.39667824,-0.25831392,-0.32362768,-0.105009526
-0.26145107,-0.14228891,-0.31558982,-0.33589518,-0.45078334,-0.32858676,-0.20320228,3.1092494,2.9536788,3.058526,-0.54193276
-0.15530777,-0.12402053,-0.30899405,-0.11339876,-0.08995419,-0.245399,-0.14755741,0.14359763,-0.18576778,-0.0070092436,-0.29890263
0.09944167,-0.7245133,-0.33058774,3.6835513,0.16338056,-3.000834,0.41749302,-0.8811162,-0.6800148,-0.71606123,-0.06721203
-0.2830374,0.7776515,-0.336592,0.09725757,0.09691624,-0.23372783,-0.24340001,-0.2835725,-0.31840047,-0.39670935,0.070110984
-0.4828642,0.075613216,-0.11187178,-0.41285655,-0.3150331,-0.40542892,-0.24513248,-0.653538,-0.38287327,-0.30847642,3.7827797
-0.54241,4.395112,-0.39754647,-0.012435995,-0.37031266,-0.40080228,-0.3560263,-0.11004281,-0.5289736,-0.11182737,-0.6049404
-0.1039309,-0.21428663,-0.9311486,-0.26335156,-0.56649256,-0.18196304,-0.15553044,-0.5793111,-0.2555374,-0.22699304,4.0803137
0.049254782,-0.5676236,-0.20842373,0.31379077,-0.10952929,-0.1764483,-0.26552302,0.14329134,-0.04031522,-0.0285947,-0.25699976
-0.22319861,0.44478813,-0.18321753,-0.27950633,-0.19410475,-0.43728912,3.5170746,-0.347339,-0.26839763,-0.31467953,0.3479542
-0.44772208,0.037459143,-0.17621015,-0.11657858,-0.2157731,-0.18503985,-0.18464197,-0.28186595,-0.26899594,-0.3889957,0.09553438
-0.27245784,-0.6619778,-0.29960266,4.0635505,-0.9764838,-0.4235263,-0.21544206,-0.64716184,-0.70136005,-0.6171153,-0.0052436823
-0.004137896,0.36803365,-0.32377294,3.461337,0.01786929,0.88821924,-0.29534027,-0.6698475,-0.655831,-0.57549083,0.15947913
-0.19807544,-0.19244067,-0.25039446,-0.118395954,-0.3372107,-0.1286398,-0.25423262,2.985569,2.9901228,3.0125155,-0.6137425
-0.48178905,0.3198399,-0.36899728,-0.23338486,-0.5995002,3.4030888,-0.51300853,-0.16696683,-0.27285534,-0.26872215,-0.19139783
0.026266426,0.4454882,-0.0134911835,-0.11506526,-0.78243387,0.13803709,-0.54712296,2.8060584,2.662255,2.7344122,-0.55529904
-0.50397336,-0.47083646,3.9555511,-0.037246563,-0.34720752,-0.29856944,-0.29663998,-0.5559859,-0.5071106,-0.5045126,-0.42827305
-0.18035266,0.6207448,-0.10558635,-0.032760672,-0.30099267,0.9450731,-0.4272412,-0.12478863,-0.07905973,-0.12134634,-0.12984358
0.13990393,-0.6343422,-0.13674009,-0.3890314,-0.35429317,-0.18294123,-0.21480608,0.13522807,-0.16246274,-0.15920761,-0.02432135
-0.43161377,-0.23044601,-0.3462426,-0.4837041,-0.9268099,0.0541381,-0.30359584,3.1264186,3.145364,3.1418643,-0.45927384
-0.7126696,-0.157632,-0.20939226,-0.37757608,-0.48872614,0.07092716,-0.3368751,2.212229,1.3571384,1.6118702,-0.23218136
0.38521546,0.8105509,-0.24658383,-0.36878538,0.4600522,-0.49679,-0.32910925,-0.23566659,-0.042266626,-0.19224435,0.040779766
-0.5032815,-0.7780577,-0.44330636,-0.36409894,-0.5731009,-0.46196252,3.5362463,-0.33160743,-0.33504653,-0.37861046,0.9952816
-0.13811533,-0.20997214,-0.087892264,-0.22803175,-0.13954541,-0.28269288,-0.16920586,-0.32256308,-0.19934763,-0.33207944,-0.013699816
-0.1857579,0.02341336,3.9480295,-0.10719457,-0.44745982,-0.09011695,-0.34418812,-0.38824457,-0.47306827,-0.40658942,-0.412302
-0.31476986,-0.25526455,0.015729353,-0.2500957,3.6191435,-0.15754054,-0.26012826,-0.22688699,-0.4852493,-0.37206197,-0.2061109
0.1394838,0.48502767,-0.68889344,-0.44531858,-0.16422658,-0.3645145,-0.34164461,-0.19687487,-0.040807858,-0.17567189,-0.005758491
-0.3157425,-0.41611058,-0.40613872,-0.40275037,-0.09618709,-0.33752576,3.5890937,-0.3677633,-0.44440392,-0.46715105,-0.34110656
-0.29593733,-0.16576393,-0.23463203,-0.22687185,-0.52080894,-0.35809195,-0.6317144,3.0920923,3.0059648,3.0542183,-0.62703437
-0.5474478,0.45343268,-0.42467695,-0.23709315,-0.27153748,3.8335922,-0.5735884,-0.16054875,-0.37002596,-0.3932513,-0.035161406
-0.020951964,0.02866939,-0.25592664,-0.15155448,3.3809078,-0.15994693,-0.2569759,-0.5157616,-0.34111094,-0.6576231,-0.5485028
-0.21094537,-0.50844693,0.11231689,-0.20725346,0.029274408,0.7100011,-0.26872078,-0.3149238,-0.21155381,-0.31859314,-0.026160773
-0.24484482,-0.41061407,-0.35982382,-0.35239765,-0.17039913,-0.31473574,3.5592484,-0.10776226,-0.09188887,-0.21781412,0.122658804
-0.08180012,-0.12183915,-0.21940099,-0.28913736,-0.06516881,-0.23387896,-0.38425675,3.173771,3.1161406,3.1747751,-0.4578245
-0.37474793,4.3892097,-0.089284316,-0.16062407,-0.44281846,-0.21530737,-0.28518423,-0.3802263,-0.3068651,-0.3655899,-0.3039368
-0.48159295,-0.71125436,-0.31245738,-0.23727296,0.36949497,-0.21149501,-0.33478633,-0.14808702,-0.24512622,-0.28261837,0.14831826
0.2466566,4.8225307,-0.41888803,0.15477009,-0.057318095,-0.28938198,-0.28685957,-0.6168599,-0.23542352,-0.3329322,-0.40066922
0.09609279,-0.025993787,-0.39949536,0.7283435,-0.4338737,-0.12556198,-0.25057694,0.07247758,-0.24636681,-0.19125104,-0.037008476
3.7595825,-0.72781694,-0.35280964,-0.2064499,-0.03894158,-0.069254845,-0.3563628,-0.45691118,-0.22838216,-0.33105302,-0.38630596
0.24507432,-0.32654583,-0.37358046,0.048711598,0.20119478,-0.1468017,-0.33098838,-0.21007185,-0.35663968,-0.37576407,0.03864051
0.35548443,-0.2355507,0.040428035,-0.3391034,-0.16055977,-0.20998245,-0.30081263,3.0274508,3.368367,3.2942348,-0.45057765
-0.18235314,0.43029553,-0.4216544,-0.5508715,0.2187034,-0.3866607,-0.5074233,2.9513848,3.1266308,3.0655112,-0.77691936
-0.2069461,-0.38173383,-0.5241604,-0.43852285,-0.35921097,-0.042197876,-0.28258395,-0.13018693,-0.24587204,-0.24074602,-0.20488654
-0.5517144,-0.1056499,-0.44923896,-0.37022465,-0.5072434,3.570993,-0.4538926,-0.2931474,-0.29135346,-0.37521172,-0.12788461
0.041277245,-0.06173838,3.3598135,-0.4003771,-0.7063466,-0.3454745,-0.33984748,-0.6206964,-0.39659193,-0.2844607,-0.7977127
-0.22568335,4.465312,-0.41178048,-0.16548756,0.13733691,-0.16261606,-0.2729649,-0.52093583,-0.24707147,-0.35192832,-0.34310597
-0.28639483,-0.27060884,-0.21711822,-0.19284563,-0.5062292,0.51808023,-0.30664816,-0.5070404,-0.3111567,-0.37753916,-0.07156513
-0.21919826,4.4016685,-0.23467405,-0.16784331,-0.24816331,-0.47112712,-0.29364595,-0.24749644,-0.5731605,-0.49989182,-0.07889838
-0.20707572,-0.25914335,-0.26832095,-0.22885364,-0.23800291,-0.3668277,3.627711,-0.32308435,-0.34989753,-0.4147824,0.44305885
-1.179067,-0.35392588,-0.46119463,-0.19842994,-0.1304578,-0.020764597,-0.33481914,3.041238,3.0720901,3.057574,-0.5268106
-0.4497366,0.2905616,0.3241316,-0.10274449,-0.6253205,-0.21503004,-0.1103804,-0.22364055,-0.07544689,-0.21071656,0.098887466
-0.15487659,-0.66193914,-0.031384207,-0.28129345,-0.24367121,-0.10222035,-0.28208518,-0.02931885,-0.2579505,-0.19838373,-0.23476598
3.517537,0.09539151,-0.3293862,-0.2780922,-0.33504546,0.016816791,-0.3519794,-0.59110665,-0.3033659,-0.45563668,-0.30738503
-0.21941844,-0.30896595,-0.32793874,-0.2050803,-0.3745845,-0.3699035,-0.06854125,-0.19728546,-0.18554816,-0.24780583,0.3111638
-0.63626355,-0.1915416,-0.46522534,3.5324528,-0.20438334,-0.16200599,-0.3092906,-0.7143914,-0.6022428,-0.60735524,-0.08219926
0.014373198,-0.5019729,-0.26279247,-0.29101187,0.059543036,-0.21479149,-0.2615506,0.066179395,-0.3382579,-0.24754587,-0.020919789
0.11516097,-0.29919082,-0.38654837,-0.23904087,-0.33254418,-0.19335978,-0.32839036,-0.40042022,-0.17442106,-0.065111,3.8395913
0.15024424,-0.3449248,-0.28151432,3.940191,0.42362493,-0.18983853,-0.30705485,-0.6935255,-0.58294517,-0.5638361,-0.02146547
-0.29741564,-0.23478636,-0.31261146,-0.28761554,-0.18868507,-0.056429114,0.079538226,-0.053304136,-0.063420005,-0.10342977,-0.14535518
0.07598437,0.05193016,-0.6494458,-0.26762578,-0.062653966,-0.36427063,-0.62191194,2.4167001,0.9717317,1.4135463,-0.6056981
3.3604507,-0.5286523,-0.2060615,-0.18600354,-0.4722102,-0.11366026,-0.11693188,0.3259948,-0.09439512,0.071200825,-0.43268412
-0.21540582,-0.13932319,-0.13498801,-0.17162977,-0.33312878,-1.9381925,0.39076796,0.6873763,0.5471166,0.6253912,-0.37147608
-0.5697985,0.19278893,0.3722409,-0.51344496,-0.29197675,-0.23378403,-0.38477406,2.853513,3.1571176,3.1416483,-0.6310537
-0.6298133,-0.30541217,-0.21929762,-0.4352491,-0.23815118,-0.41798016,-0.19832316,-0.08455952,-0.26604146,-0.2586641,-0.1998536
-0.22512409,0.54812187,0.055541843,0.02616699,0.31557322,-0.23195863,-0.2528398,-0.17929547,-0.3227762,-0.33335024,0.5542674
-0.07226895,-0.43245533,-0.4784987,-0.2583261,-0.33643606,0.099312104,-0.46501112,-0.44560462,-0.20787308,-0.12641901,3.9433663
-0.45994318,-0.3729308,-0.5326865,-0.3818307,3.2202036,-0.10179762,-0.107418045,-0.09842758,-0.47213018,-0.2950244,-0.21416952
-0.466565,-0.47840366,-0.47730082,-0.5995525,-0.07656166,-0.052911364,-0.12905465,-0.5094271,-0.22772308,-0.17682552,3.9894285
-0.21790703,-0.12540124,-0.29395366,-0.32994896,0.3943544,0.56470037,-0.17577465,-0.24175858,-0.23579293,-0.32369035,0.020753285
-0.3090712,-0.23258623,-0.17241275,-0.22182874,0.115782365,-0.28543353,-0.24830936,-0.6262382,-0.39355627,-0.4850773,-0.34233508
3.1630807,-0.5673814,-0.26161915,-0.42171153,-0.18167153,-0.052910257,-0.37233788,-0.47465393,-0.38196662,-0.31021985,-0.8129357
-0.17505823,0.27511626,-0.40222326,-0.29416347,-0.15279412,3.5853193,-0.49121362,-0.18689738,-0.5110616,-0.24450406,-0.6308865
-0.34460375,-0.21624456,-0.31358612,-0.361218,0.035084844,-0.18191963,-0.39108396,3.0122926,3.1323657,3.1400533,-0.52387047
-0.4227327,-0.06437999,-0.21471056,-0.14386034,-0.48283857,-0.4055606,-0.2451662,-0.53461564,-0.30274203,-0.20807587,3.8403537
-0.6021348,0.29302287,-0.51721984,-0.72957546,-0.3456755,-0.022515837,-0.4747762,2.9664905,3.235978,3.1871605,-0.6159466
-0.4830613,0.03391045,-0.3467778,-0.09518429,-0.25647908,0.29221186,-0.45844692,-0.23178473,-0.18406905,-0.28889355,-0.014288964
-0.04935956,-0.1933828,-0.03188625,-0.29560018,0.2613775,-1.8357475,0.38888875,-0.31246614,-0.20359199,-0.32125854,-0.12143746
3.980268,0.57377857,-0.27980283,-0.3232716,-0.2862835,-0.03423096,-0.24481963,-0.6008732,-0.18142956,-0.339311,-0.32328838
-0.14025185,-0.08872917,-0.32803008,-0.039293446,0.070210814,-0.43713042,-0.41708025,-0.3707799,-0.34422222,-0.42091247,-0.115898676
-0.40840465,-0.5806694,-0.7328441,-0.33229053,3.7285721,-0.014236788,-0.30754766,-0.7650453,-0.63767934,-0.65682405,-0.36223543
-0.5466805,-0.36081272,3.4634385,-0.16763236,-0.4823015,-0.07002174,-0.37143877,-0.34271976,-0.26334536,0.14367023,-1.0566208
-0.5260507,-1.3783488,-0.7758193,-0.59617805,0.013640434,-0.4593508,3.5460625,-0.16677262,-0.3010362,-0.31736657,0.49099955
-0.18125495,1.3424127,-0.08472223,-0.23777662,-0.47585505,-0.22111616,-0.08805706,-0.16546549,-0.089397125,-0.12731045,-0.044508543
-0.13686559,-0.8144128,4.289017,-0.30993745,-0.2942053,-0.23802303,-0.2890612,-0.7035368,-0.47359753,-0.55528593,-0.59999335
-0.47211426,-0.121326044,0.8906946,-0.16696407,-0.24297455,0.028678529,-0.35910866,0.036366783,-0.239205,-0.14235653,-0.37649953
-0.052055106,-0.16998959,-0.11105946,-0.11092353,-0.3879727,-1.7984107,0.40596437,-0.25805566,-0.20984012,-0.3061839,-0.0014082871
-0.26635242,0.43861115,-0.29787406,-0.34189066,-0.29520854,3.6782632,-0.56046563,-0.18446156,-0.2911437,-0.33360502,-0.04113937
-0.28250214,0.14037985,-0.5410857,-0.35050195,-0.7426797,-0.34863764,3.6935797,-0.67376536,-0.25079274,-0.47788867,0.0031471653
-0.30069318,0.82277554,-0.25540584,-0.048534945,-0.40240073,-0.4740732,3.5329475,-0.36277917,-0.35562748,-0.40865922,0.9053323
-0.59041905,-0.17717783,-0.11309521,-0.26422405,-0.6607701,-0.31450453,-0.30758563,-0.17422253,-0.19719537,-0.28055325,0.029468818
0.18504842,-0.40955573,-0.04875061,-0.2489725,-0.79426324,-0.24213175,-0.10757389,0.13059199,-0.45234823,-0.20404394,-0.62219626
-0.39179188,-0.10482842,-0.30228248,0.14679323,-0.5670301,-0.41628674,3.7748222,-0.401475,-0.35254586,-0.4405532,-0.12896472
3.2523675,0.13441515,-0.36749613,-0.19527516,-0.064580604,0.02121913,-0.30981907,-0.55778223,-0.29959923,-0.4355622,-0.29931167
-0.38612595,-0.115680754,-0.33929378,-0.309661,-0.5868925,0.24268566,-0.31593895,-0.29973704,-0.3206178,-0.30359358,0.61710614
-0.2006453,0.31041795,-0.18904188,-0.076970205,-0.24812755,0.25115258,-0.47768778,-0.3341682,-0.1924841,-0.3492747,0.18581934
-0.7186991,0.033070873,-0.64247894,0.0062091947,-0.06896342,0.79238325,-0.1161497,0.3132094,-0.11053881,0.0530097,-0.25108787
3.4634137,0.2817977,0.022969179,-0.23101977,-0.28140104,-0.11131391,-0.36910215,-0.537718,-0.2741876,-0.38825336,-0.27918386
-0.22103631,-0.33132908,-0.14255233,-0.37869585,-0.34912348,-0.19514595,-0.5661047,0.5817625,0.01273984,0.45429853,-0.5917975
-0.20813212,-0.109823056,-0.16324769,-0.34748465,-0.3772062,-1.7742811,3.1527684,-0.33105227,-0.35263824,-0.45550162,-0.11026879
-0.36247844,0.22051685,-0.52011466,-0.24125627,-0.22043616,3.6369746,-0.5331321,-0.12650509,-0.26213178,-0.2980466,-0.12723984
0.021903634,-0.19765256,0.08887142,-0.07313986,-1.0781167,0.9561751,-0.60425097,-0.0665211,-0.14456621,-0.080132246,-0.11964592
-0.43622294,-0.32805336,-0.07539931,-0.0010788292,-0.2672623,-0.41521397,3.783657,-0.46354762,-0.23321736,-0.40233576,-0.1408322
-0.20292118,0.3631692,-0.13530897,-0.513715,0.277915,1.0312626,-0.1675634,2.6265826,3.1426206,3.0427954,-0.56199086
-0.32636493,-0.22770733,-0.336829,-0.36181968,-0.4265962,-0.19613461,-0.092559576,-0.2916691,-0.16955896,-0.21223576,-0.33626565
-0.10448685,-0.068214215,-0.21018048,-0.15423918,-0.29445216,-0.5010726,-0.10336339,1.3619093,1.1366785,1.2470448,-0.49939418
-0.41194734,-0.16742639,-0.17608652,-0.21704498,-0.47909653,-0.3238898,-0.26198527,-0.6463004,-0.30747432,-0.28103486,4.0799313
3.7302294,-0.38320005,-0.84420323,-0.3749177,-0.67412627,-0.059526224,-0.25625554,-0.5732735,-0.19022621,-0.32980573,-0.34369823
-0.97606504,0.10960331,-0.11997692,0.095354415,-0.36903262,-0.37486032,-0.2085573,2.8851688,2.971885,2.9701493,-0.65370864
0.13420229,-0.16944055,4.0423946,-0.015493581,-0.4215513,-0.072206,-0.3469028,-0.7869983,-0.53395337,-0.65240157,-0.5061131
-0.011460155,-0.37410945,3.9801655,-0.5805828,-0.19881593,-0.28873095,-0.31863025,-0.5794057,-0.45956945,-0.4710492,-0.33979318
-0.32025343,-0.39386845,-0.16513003,3.9644113,-0.6815501,-0.24110584,-0.27280703,-0.65564424,-0.5976585,-0.5442831,0.03278367
1.6170211,-0.10374773,-0.3363649,-0.35641563,-0.5272363,-0.1473548,-0.41221312,-0.531429,-0.27820694,-0.4155241,0.095032275
-0.15204634,-0.25790924,-0.0015987307,-0.5708109,3.8763654,-0.26440972,-0.21614291,-0.6679764,-0.47662562,-0.5337567,-0.5321063
0.30915058,-0.029714242,-0.019781925,-0.38952723,-0.7250753,-0.24592525,-0.16135788,-0.052883264,-0.56258744,-0.3851825,-0.6830048
-0.40629506,-0.3515882,3.662942,-0.2904762,-0.21393532,-0.18432043,-0.3428164,-0.6026033,-0.547176,-0.581144,-0.47531337
0.18106166,-0.08281152,-0.25285155,-0.63345736,-0.47493717,0.31093583,-0.6872479,-0.09840425,-0.34476286,-0.32422853,-0.10757697
-0.33744633,0.066473156,0.613556,-0.23703477,-0.29033637,-0.41121933,-0.27982226,-0.20311512,-0.28328264,-0.30197543,-0.19298808
0.087590076,-0.11886081,0.039408594,-0.21890445,0.112787716,-0.375219,-0.37620705,-0.29657158,-0.43852124,-0.49217683,0.16356212
0.31208563,-0.15024635,-0.21164115,-0.23813,-0.05901181,-0.2027352,-0.32559204,-0.31510964,-0.2515566,-0.3421815,0.33852458
0.22660263,0.0994052,-0.50402224,3.0958884,-0.22071071,0.8574841,-0.25931042,-0.7763556,-0.6386754,-0.6346113,-0.045865152
-0.40421247,-0.431147,-0.105237216,-0.46576598,-0.21096078,-0.4140654,3.7932162,-0.30016962,-0.16940571,-0.24835345,-0.03660523
-0.35740268,0.02481984,-0.23929663,-0.020307362,0.36186713,-0.38696423,-0.30784753,-0.16409467,-0.09866652,-0.21985988,-0.13459013
-0.069810316,-0.8848804,-0.2935613,3.6245632,-0.9763682,-0.31656364,-0.32230282,-0.47110876,-0.62225914,-0.4952933,-0.002254474
2.853071,-0.38723773,-0.59969234,-0.58447415,0.18342298,-2.2582407,0.2483098,-0.5341563,-0.27884516,-0.39723554,-0.3045937
3.3249924,-0.24110575,-0.13116752,-0.09972309,-0.36398268,0.010014808,-0.31111944,-0.39718142,-0.25890255,-0.32444468,-0.10548666
0.19370233,-0.09444733,-0.32514217,-0.38149226,-0.32470173,3.5970962,-0.5499034,-0.2369543,-0.3995294,-0.433815,-0.085575484
-0.3913594,-0.07268733,-0.22088334,-0.124755934,-0.25891036,-0.3133071,-0.07705213,-0.6708408,-0.31007037,-0.26359758,4.018654
-0.25553936,0.0781741,-0.3430062,-0.37101135,-0.36730048,-0.0788901,-0.2774241,-0.26888224,-0.37218896,-0.36343393,0.43804932
-0.1608161,0.13579029,-0.010142423,-0.37521583,-0.07715225,0.13607174,-0.44879657,-0.6589786,-0.3039695,-0.32332015,0.9967661
-0.58903474,-0.12311367,-0.2771283,-0.16313577,0.14916855,-0.12173288,-0.31418768,-0.22746995,-0.26973298,-0.32966343,-0.13701247
-0.24320792,-0.17708522,-0.54306877,-0.31182635,-0.25193256,3.8392594,-0.5745209,-0.2829972,-0.21905419,-0.25501198,-0.4019539
-0.19440413,-0.112629145,0.038414016,-0.30698204,-0.19498566,-0.45850897,-0.30669117,-0.09516214,-0.03330382,-0.09804543,0.0068312385
-0.47258198,0.012548029,-0.3042601,3.1836996,-0.33259565,-0.40279213,-0.21670513,-0.28645507,-0.58608526,-0.36030304,-0.015114682
0.3281009,-0.24500439,0.55129075,-0.3930466,-0.35460547,-0.09256718,-0.27840486,0.012438329,0.23961622,0.15761335,-0.15172759
0.41662103,-0.08157849,-0.15879148,-0.5590336,-0.66124237,0.36087915,-0.12646726,-0.051052585,-0.28792486,-0.24445069,-0.14596887
-0.19643795,-0.21850824,-0.19594744,-0.26741686,0.23253635,0.61209303,-0.17626697,-0.15667823,-0.32022434,-0.3330814,-0.4056284
-0.21090573,0.18890359,-0.34553522,-0.15369318,-0.025888503,3.5709925,-0.45389253,-0.10497314,-0.28612882,-0.24918377,-0.011133701
