,Shared topic 3,Shared topic 6,Shared topic 8,Shared topic 9,Shared topic 10,Transcriptomics private topic 8,Transcriptomics private topic 9
865,-3.0680363,-0.9000518,-4.982148,-3.9135838,2.4364784,-4.904006,-4.5531783
866,-1.2582788,-1.5484365,2.7285628,-5.233708,-2.3506277,-3.388218,-3.6797414
867,-4.4923415,-6.128214,2.0058246,-1.316089,-3.0257185,-4.362542,-3.5645757
868,-4.023933,-1.0999665,-1.2299745,2.4824336,-4.028903,-3.4574802,-3.5335937
869,-0.9689553,-1.1329708,-5.968871,2.4357998,-3.812003,-5.024828,-3.1489222
870,-0.33415082,-2.868688,-2.678953,-4.047573,-4.7251534,-1.9190686,2.7639906
871,2.5453408,-0.8552064,-3.1530404,-1.6160996,-4.116351,-4.045206,-4.9789696
872,-5.3688293,-0.4323139,-5.6775985,-5.534585,2.1374967,-4.6846075,-4.2178636
873,-1.9866043,-5.9154058,-3.5261273,-3.3237562,-6.1018233,-5.209268,2.6968303
874,-4.6009617,0.3407851,-2.7757866,-1.8359747,2.3855066,-4.5717087,-4.2664495
875,-4.349069,-3.4803178,-3.700957,-4.6174664,-3.835445,3.0246956,-4.8428173
876,-4.8634057,-1.4040089,-5.4626956,-2.8585603,-4.5179024,-3.87422,2.5584311
877,-5.513024,-5.372656,-4.981246,-5.8320923,-3.445958,-4.26538,2.9470205
878,-3.2100332,-5.1104207,-4.550511,-4.969009,-3.7288053,-3.6529896,2.6868577
879,-2.914159,-2.7797189,-4.417234,-5.8340898,2.6335368,-3.6529994,-5.095982
880,-4.946005,-5.036908,-0.8336545,-2.2435513,-4.1449084,2.8263314,-2.957417
881,-4.472224,-4.3654156,-3.2687168,-4.1669407,-5.8035827,-4.192152,2.418458
882,-4.6346226,-4.6295776,2.7160277,-4.7090874,-4.2179766,-3.791844,-1.0973228
883,-0.8107574,-1.8410275,2.5169685,-0.21972987,-1.6799358,-2.4700146,-4.819571
884,-3.4264219,-1.6834695,-3.9263797,-2.5013647,2.3790483,-5.012977,-3.7271826
885,-3.2217867,-2.8121774,-5.2700973,-6.078091,2.454997,-3.8883846,-4.113421
886,-0.9898229,-1.1185637,-3.8569977,2.170899,-3.2747095,-4.766713,-3.5764983
887,-3.735132,-0.32649934,-4.139399,-2.2692227,2.6179829,-1.6172943,-4.503023
888,2.5466864,-1.0291264,-3.966864,-5.777397,-1.2238898,-4.6975746,-2.8125882
889,-4.1163054,-2.0300426,-4.007085,-0.74029195,2.580827,-3.9362547,-3.5644805
890,2.7197804,-1.1125462,-2.8634155,-5.0285106,-5.5195055,-4.9570074,-4.3641496
891,2.419555,-2.2350953,-2.293922,-4.8284106,-5.5104933,-5.0590987,-3.2983756
892,-1.8817755,-4.057913,-1.2608511,-2.0091841,2.3062627,-4.3935556,-3.3256927
893,-3.177517,-5.3691626,-5.4380527,-3.7685022,2.3199334,-4.2421393,-4.8196907
894,-2.9824986,-3.1285167,-2.649063,-5.2929306,-2.5952652,2.638435,-3.4213383
895,-3.3222015,1.6987731,-5.18325,-3.5296316,-4.2332516,-3.8490546,-4.5878744
896,-1.8492472,-4.52548,2.5600066,-1.6156693,-4.068284,-3.7881927,-4.345896
897,-4.180395,-1.5199242,2.6183724,-4.8434563,-5.245252,-5.1885605,-1.9311475
898,-3.698197,-0.74691415,2.7371402,-5.292061,-2.7561102,-1.5988765,-5.3628387
899,-2.89223,-1.7675195,-5.708543,-1.6766763,-5.1289144,2.8129313,-2.7006805
900,-2.8450072,-1.9325001,-4.3355427,-4.4347725,-2.3605366,-4.642111,2.58989
901,-1.3931446,1.9266865,-4.468066,-1.329479,-5.645868,-4.7082996,-5.0415645
902,2.6721392,-3.4824743,-4.519011,-3.8508456,-3.0762682,-4.0812674,-4.6915164
903,-4.154959,-0.5739888,-6.3800387,-5.8268504,-1.4885589,3.071424,-5.6234736
904,-1.8997205,-3.5832253,2.7950263,-0.93796045,-5.495339,-5.5023274,-5.121944
905,-2.1643069,-1.6822977,-4.6599135,-5.8253684,-5.2871556,2.8863657,-3.8743515
906,-2.1464996,-5.422112,-2.7555976,2.376647,-2.283123,-5.0006366,-4.984571
907,-5.1182756,-0.98235786,-4.662888,-2.1765366,-4.5381384,2.8499382,-1.7469931
908,-5.2067256,-1.1075552,-3.8181794,-1.887945,-0.6001271,-4.552985,2.586406
909,-0.40556267,-4.6708074,2.4776704,-6.055965,-1.9296724,-4.7219357,-4.6310773
910,-4.5891705,-1.6470633,-5.6491084,-4.445886,-4.1350718,2.847707,-1.5667396
911,2.7654262,-5.5816054,-5.174495,-3.4229956,-2.5492883,-4.8119516,-4.938438
912,-4.890226,-3.2440434,2.4060733,-1.6988318,-5.5027523,-3.1360896,-4.068475
913,-4.688473,-4.7756696,-1.2098277,2.2648702,-4.5256023,-3.8021367,-3.0507765
914,-5.600656,-2.4030519,-4.399886,2.3842943,-0.86594355,-4.6683383,-4.5152173
915,-1.159262,-5.3788357,-5.85297,2.104345,-4.6213965,-5.040334,-4.325588
916,-4.1371245,-2.771891,-5.1037135,-4.3611774,-4.917311,2.6958675,-3.9668927
917,2.512303,-5.6206155,-1.6568675,-3.4181097,-4.6952405,-3.7755153,-4.036833
918,-3.8966887,-4.804399,-5.233623,-4.5557966,-4.2361393,2.7274547,-2.4778166
919,-2.529328,-1.6938034,-5.3890195,-4.531254,-2.0462997,3.2140412,-1.9499931
920,2.8113582,-5.1521,-3.3912017,-0.9228035,-5.6224494,-5.223816,-4.847899
921,-1.5606073,2.0095174,-2.8939252,-2.5986502,-1.9096811,-4.2709694,-4.0746207
922,-2.640283,-0.82894826,-4.9460464,2.1223314,-1.9117185,-4.678723,-4.559849
923,2.6775727,-1.6893373,-5.0259724,-1.689826,-3.881768,-3.6727738,-5.244986
924,2.66242,-0.2300984,-2.3404512,-5.9495306,-5.5847588,-2.165073,-3.3952553
925,-1.1857793,-2.3614416,-2.4881365,-1.6035494,-3.3959343,-0.7171126,2.5871713
926,-5.2233357,-1.955869,-1.20211,-5.9827666,2.4690661,-3.8812912,-4.456627
927,-4.224801,2.329781,-4.0216503,-2.0869365,-4.749055,-5.167445,-4.9435487
928,-2.1849627,2.431993,-3.8942108,-2.7534633,-5.099033,-1.998454,-4.963192
929,-4.60203,-1.4211195,-6.039384,-4.492747,-5.219505,2.943152,-3.2616117
930,-2.9438295,-1.2130136,-2.3758779,-1.5859084,-2.1939316,3.330481,-1.9676666
931,2.4169655,-1.4749911,-5.0965753,-1.6492122,-2.071043,-5.0093985,-4.4061403
932,-2.3899744,2.2238815,-5.3221936,-3.3406568,-3.2022703,-4.2684374,-3.3448262
933,-4.524637,-4.18608,-4.5029488,-4.812947,-5.521374,2.6339853,-4.3350677
934,-3.5783887,-1.1500592,-2.9189036,-4.891454,2.3446643,-3.7890048,-3.3219686
935,-4.1353226,-4.1423826,-3.9633584,-3.7300947,-3.4906168,-4.904245,2.6118934
936,-5.052175,-3.9838917,-3.519703,-3.6815257,2.5366015,-1.088194,-5.124093
937,-3.5916536,-4.5420184,-3.982842,2.1516597,-4.349491,-3.0703616,-3.9347987
938,-5.2546306,-2.2794542,-6.0238523,-2.0325549,-2.96284,2.9712398,-2.9094906
939,-4.7564287,-1.4061241,-3.2123861,-3.6454477,-3.0975266,-4.826445,2.3463445
940,-4.55272,-0.5688691,-4.4105024,-0.745535,-2.049629,-4.511861,2.6449924
941,-3.156668,-1.2304313,-4.5227814,-6.003332,-5.1422677,3.25106,-5.2146354
942,2.3455727,-1.3332864,-2.51624,-2.2679946,-2.8335757,-4.863892,-4.356812
943,-3.1528928,-1.3113962,2.5551343,-5.7211604,-4.170455,-4.3648643,-0.9653282
944,-3.624015,-1.5478711,-5.344353,-5.640247,-1.2584825,2.9359272,-3.984449
945,-1.1201289,-3.4441824,2.3467844,-5.9737806,-3.7282379,-4.208308,-3.7462938
946,-4.235759,-2.152656,-5.764891,-4.6628428,-0.9322419,-3.4919546,2.5386636
947,-0.28850743,-1.0841714,-5.072263,-2.7607276,-2.6291783,-1.9232504,2.824564
948,-1.5008552,1.9353871,-2.682477,-4.9727626,-2.57327,-4.114039,-4.5235443
949,-3.2707489,-2.0689793,-3.1564088,-1.6956582,-2.2019503,2.9213228,-3.9439738
950,-3.6822646,2.1166813,-0.9052399,-2.326871,-3.5193925,-4.144018,-3.2734892
951,-4.8464494,2.137174,-1.2351129,-0.96759194,-0.41211045,-4.559227,-3.5094252
952,-4.461915,-0.9435101,2.3374066,-3.3440213,-5.078201,-4.7092824,-3.6899583
953,-2.2461505,-1.7130774,-4.1429963,-3.9005027,-4.566553,-4.928755,2.5670958
954,-1.3784628,-1.6175424,-3.797794,-2.0492172,-3.9694664,-4.7587833,2.7996237
955,-3.1535416,-1.7399658,-2.6793528,2.1606092,-3.00612,-4.731081,-4.9616647
956,-4.503004,-1.0536717,-5.2497883,-1.1364342,2.5591602,-4.1696076,-3.3490121
957,-2.357491,-0.74325025,-2.5622296,2.2791324,-3.7290516,-4.776551,-1.6974632
958,0.10360658,-3.157461,-0.79281336,-3.8849077,2.4733894,-3.0215578,-4.61714
959,-3.5897145,-1.9452903,-5.3911977,-4.776261,-4.634641,-5.5232124,2.6640267
960,-3.9823806,-4.0773664,2.5003273,-1.4007089,-1.8750094,-3.6408775,-3.4574482
961,2.4026883,-2.797716,-5.736309,-2.23587,-0.8283483,-5.021921,-4.504492
962,-4.2280335,-3.3307853,-3.2474408,-3.8596942,-3.853027,2.7638016,-4.658795
963,-4.748198,-3.7044344,-4.2962103,-1.0993264,2.3606758,-4.4136887,-3.9913716
964,-1.414965,-5.3394027,-4.1997204,-1.0981739,-2.202681,-4.7636347,2.7880826
965,-3.9981406,-2.305573,-3.370329,2.3066745,-0.9163999,-5.0201774,-3.77127
966,-1.2743447,1.9655986,-2.4142613,-0.99908304,-3.685944,-2.634968,-5.0094995
967,-2.9988322,-0.43758035,-4.093447,-2.8942251,-4.7248816,2.2731316,-3.8619828
968,-2.125698,-0.21939397,2.5810542,-3.0271926,-4.0711274,-4.174968,-3.9050736
969,2.4827306,-1.3273554,-4.8961587,-0.5276864,-5.8736515,-3.869659,-5.2055497
970,-5.495916,-5.051885,2.5891955,-3.8868175,-1.4138025,-4.1691647,-2.9811118
971,-4.4900417,-0.7118188,-1.1715455,-2.6127114,2.2820282,-4.420215,-2.7395127
972,-2.795367,-3.5253994,-4.0515165,-5.1319304,-3.0220456,2.8780513,-3.9625292
973,-3.309656,-0.0957796,2.497559,-4.765743,-0.51385343,-4.651698,-1.9214901
974,-4.6427283,-4.2514915,-5.0422378,-3.222989,-1.6260501,-4.0096273,2.5125103
975,-2.7488225,-2.0288167,-1.964645,-3.6656756,-5.774906,-4.4126816,2.677385
976,-3.9109561,-4.7113757,-4.490533,-5.957211,2.4840512,-1.4238746,-4.195212
977,2.3318932,-2.5476084,-6.1258416,-1.2008884,-0.9139967,-4.261714,-3.9244144
978,-1.6615231,-1.2710713,-3.1685133,2.5494967,-2.067021,-4.376516,-4.4676423
979,-1.2522695,-5.3962994,-0.8309573,2.3068964,-1.3391604,-4.748903,-3.9395409
980,-0.55144835,-4.225531,-0.9064063,-0.9444454,2.2489846,-4.519475,-4.7152653
981,2.4674668,-0.64657545,-2.2450695,-3.4169674,-2.2945802,-5.201256,-3.268744
982,-2.7609303,-5.1842756,-4.488475,-5.630897,2.2213001,-5.6128283,-5.170296
983,-3.4091246,-4.029825,2.50028,-2.601362,-4.2380776,-4.197134,-5.1856446
984,-4.992775,-1.5339168,2.5219254,-3.4620402,-1.8080974,-4.1020126,-4.0525336
985,-2.00984,-2.0071192,2.7454126,-3.3918567,-5.677279,-3.7974112,-3.5584881
986,-3.3484495,-0.7152773,-3.833017,-3.6045275,-4.024598,3.0658133,-4.601557
987,-1.6292388,-1.4610753,-0.95003915,-3.7748294,2.720399,-4.227339,-4.094347
988,-1.3201957,-2.2536116,-2.5638294,-2.728594,2.3169148,-5.403278,-4.8623266
989,-3.1194923,-2.5109997,-5.1102943,-0.96647453,-4.9281063,-4.007865,2.7464278
990,-3.3708787,-1.1424257,-1.398944,-5.7538266,-5.244298,-4.928514,2.4097579
991,-1.7095611,2.2810352,-5.2413774,-1.5005372,-4.0242023,-4.983292,-3.0389602
992,-5.86203,-0.5964777,-2.3742414,-3.1706522,-5.198414,2.729121,-3.718093
993,-0.5687313,-1.5719466,-3.789375,-5.842713,-4.9194617,2.9235926,-4.2532744
994,-1.0099738,-3.4340026,-3.4156256,-2.0579884,-1.6444592,-5.2848,2.7846131
995,-0.74829596,2.2502685,-3.5331008,-4.6883445,-2.3019812,-4.782744,-2.6950521
996,-4.138542,-2.6651273,-2.4668486,-4.6166925,2.4114225,-2.49724,-5.071794
997,-2.217105,-6.3357205,-2.1687222,2.4384937,-2.8872437,-4.577379,-2.337582
998,-1.7300227,-1.8143137,-4.703745,2.0764344,-0.573139,-4.661797,-4.046988
999,-2.0930784,2.1604345,-3.4485595,-5.293287,-3.4190326,-4.048334,-1.7877852
