,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,Transcriptomics private topic 6,Transcriptomics private topic 9
891,-5.3652916,2.3149412,-2.0053985,-5.2872887,-1.9127482,-4.158434,-5.5793905,-4.2197933,-1.7006339
892,-5.0707703,-1.2393711,-3.6603024,-2.9376671,-3.7700655,2.5853724,-6.1001983,-4.4029274,-0.6955909
893,-2.5256195,-2.7497299,-1.2773429,-5.5209384,-5.817843,2.373629,-0.31605044,-4.1848965,-1.6785332
894,-3.589783,-3.754075,-2.8785467,-0.30939093,-2.05294,-3.4014828,2.4978766,-4.1150274,-0.8059372
895,-1.2796526,-3.7456346,-1.0093689,-6.378565,-1.5213535,-1.4166745,-0.37397242,2.261351,-0.16318995
896,-3.400168,-1.5680674,-1.9326084,-4.5752935,2.606109,-0.87844497,-1.9810216,-3.2773318,-0.5122134
897,-1.4171162,-2.209437,-1.5115824,-4.876842,2.527841,-2.4780593,-4.8426995,-1.072238,-0.49218276
898,-5.3605022,2.3850436,-3.7807279,-5.1612678,-2.8718827,-5.2150164,-0.86373454,-4.5466337,-1.0655348
899,2.538456,-5.018174,-0.35538626,-2.4351952,-5.348087,-0.07862604,-3.656281,-4.759588,-1.0715839
900,-2.8248787,-3.924924,-0.9781441,2.58606,-2.3685386,-2.8871017,-1.8782526,-2.6585836,-0.665739
901,-0.9735367,-4.900915,-5.924343,-2.9680734,-4.203676,-2.4988823,-0.7375281,1.7475307,0.22620094
902,-2.8679233,2.3802712,-1.0454739,-5.6507096,-2.955193,-1.941322,-0.9684973,-3.9990065,-0.78334284
903,2.630643,-0.8008442,-0.4620416,-6.0398374,-5.09853,-2.1985662,-1.0715092,-3.4013631,-0.5330311
904,-1.8711743,-5.3951015,-5.2587237,-4.8461747,2.6133661,-5.5005507,-2.3673182,-1.864921,-0.43248463
905,2.4466617,-4.057352,-3.5901937,-5.097136,-4.920775,-5.530881,-3.5173879,-4.3765893,-0.64860153
906,-3.4654663,-1.909603,-5.317955,-2.438924,-5.9576697,-5.6394033,2.7050686,-4.326516,-0.5738202
907,-1.6992421,-3.41305,-3.154553,-2.2711172,-4.586526,-0.9799635,2.5983884,-2.59414,-0.47102445
908,-2.7294512,-3.9064949,0.06667435,2.5298862,-4.356038,-3.9697878,-0.43201658,-4.0783753,-0.7553028
909,-2.2832665,2.3959746,-2.6204357,-4.8146224,-5.6840596,-4.5732865,-4.821107,-4.098222,-3.8329468
910,-2.7286112,-1.3750703,-4.077365,-1.7206347,-5.395095,-0.8346683,2.2940335,-3.7835224,-2.8315053
911,-4.582588,2.7540774,0.00910598,-5.6565976,-2.6251628,-0.9418707,-3.0216079,-3.9089231,-0.85348845
912,-1.6473505,-6.2951183,-1.768683,-3.9751964,2.3920245,-3.5879037,-4.549559,-3.6048357,-0.6586615
913,-4.920876,-1.417335,2.637694,-2.3596482,-3.3125322,-4.882151,-5.8312373,-4.110898,-0.84717846
914,-4.8704066,-0.84197176,2.6677194,-4.4828377,-3.9299266,-1.3175353,-0.89388114,-4.532635,-1.4383752
915,-1.1995842,-5.6218214,-4.0880423,-3.8008451,-5.221973,-2.9966528,2.436579,-4.6970873,-4.2251873
916,2.8702385,-2.869629,-4.8733473,-1.4127054,-3.5744147,-1.6816707,-2.2266676,-4.018968,-0.74743605
917,-5.0902762,2.5654397,-0.0054267645,-4.2601166,-5.7206964,-0.9685726,-1.3762088,-3.3396482,-1.1478274
918,-2.1566954,-5.7466373,-0.8976761,-2.5029573,-1.8262919,-4.448356,2.8111515,-4.0894766,-1.2123516
919,2.604631,-4.66762,-1.5075938,-5.221946,-5.7513275,-1.0075908,-5.121181,-3.970704,-0.52523935
920,-3.9546235,2.4798229,-1.556952,-3.149864,-4.3201294,-4.6444135,-0.33453998,-4.196238,-1.1070263
921,-1.7896101,-2.8060482,-0.6487392,-5.745922,-4.5707216,-3.497865,-2.6492753,2.187178,0.2958361
922,-6.0695343,-4.468068,-1.5317506,-5.7184362,-5.8744087,-1.5258967,2.7514207,-3.6570845,-0.8249272
923,-3.5025735,2.4144316,-1.3583411,-0.80405563,-2.5064986,-4.418301,-1.11179,-1.8035513,-0.42614266
924,-3.8778465,2.370953,-3.002047,-3.4670813,-4.6241603,-4.477977,-1.2307484,-5.199433,-4.7941365
925,-1.6792337,-2.0044806,-2.137188,2.6004856,-2.5527782,-2.892114,-0.23085645,-5.307847,-4.197199
926,-4.9992223,-6.026258,-3.2078567,-5.6506844,-3.803252,2.6222057,-0.6864186,-3.509739,-0.52881914
927,-1.704581,-4.1875286,-1.7865518,-2.0156903,-5.715273,-3.410474,-5.7117505,2.747192,0.53628016
928,-1.8634989,-3.234877,-2.5583184,-2.8458254,-3.3978639,-2.3053293,-5.203226,2.1707919,0.8276744
929,-4.7613034,-3.313444,-1.417192,-5.0990043,-6.0076866,-3.7091014,2.51185,-4.6842556,-0.88546824
930,-0.54712415,-3.212853,0.25566286,-3.0537477,-2.452248,-2.3501124,2.7053187,-4.530545,-1.0180377
931,-3.2559285,2.704241,-0.39871126,-5.2744007,-5.913496,-2.3354232,-0.49521345,-1.8855524,-0.42970467
932,-3.466723,-2.588569,-5.006642,-3.2606726,-2.430078,-2.9614124,-5.541972,2.413784,0.13213867
933,2.481383,-2.3754864,-4.984211,-3.4811034,-2.9038997,-4.7138314,-1.3087113,-1.7604362,-0.4518566
934,-2.3712015,-2.683905,-2.8065863,-2.3336759,-5.8789353,2.5003796,-1.2702353,-4.90152,-0.7776936
935,-5.1389227,-2.8491468,-3.1812742,2.4724832,-4.975499,-4.2874985,0.11034858,-3.7244945,-0.516831
936,-0.8578789,-1.3652426,-0.45829865,-3.3432384,-4.222472,2.331297,-2.3144696,-5.1506524,-3.3818727
937,-1.9870589,-2.925261,2.372031,-3.784775,-4.792033,-2.9639227,-5.3649316,-4.919189,-2.389664
938,2.318166,-3.0227797,-1.9171243,-4.16086,-5.532944,-3.8285263,-0.963271,-4.203227,-1.1561462
939,-1.4265957,-4.408329,-3.497505,2.6070664,-6.0839376,-1.5851135,-4.9191484,-2.3042831,-0.5136348
940,-3.825251,-4.6464677,-3.062666,2.3384995,-4.988315,-4.1880736,-2.6165075,-4.518269,-0.7496743
941,-1.399147,-2.9142103,-5.2690773,-4.984505,-5.5780807,-5.3370423,2.6014311,-1.4798288,-0.40546012
942,-4.0459595,2.5984228,-2.278831,-4.8916917,-3.299689,-2.9342568,-1.7573448,-3.665239,-0.6000334
943,-1.2580245,-5.4456034,-6.2057686,-6.0419235,2.6275434,-4.5993013,-5.177226,-4.533534,-1.6447567
944,-4.533367,-4.2363234,-1.6985967,-3.232189,-5.4892287,-0.35869437,2.6071277,-2.7519681,-0.501268
945,-1.5922048,-3.2313967,-5.1539407,-2.0333762,2.8540685,-4.8947186,-1.8936027,-5.092938,-4.6499023
946,-1.7859758,-3.5822747,-0.27198264,2.6476104,-5.183739,-0.55423933,-3.3813317,-4.3202705,-0.7367608
947,-1.3729497,-1.8605144,-1.9284183,2.5697553,-4.084613,-1.0196497,-4.5689044,-4.277846,-1.3621187
948,-2.191553,-4.473883,-4.596788,-4.4774947,-5.3547273,-4.463461,-0.7477476,2.0156038,1.1230114
949,-3.6988964,-5.5592685,-3.01235,-3.1134815,-1.2074969,-2.1358914,2.5969315,-3.5076635,-0.54970115
950,-4.3824387,-4.3750277,-0.82829845,-3.7025547,-5.492259,-3.8934534,-2.9207704,2.7666225,0.26910627
951,-0.72111654,-1.8907214,-2.703303,-3.9193711,-3.7098513,-1.7089717,-6.1690574,2.6700668,-0.5473815
952,-4.805566,-2.2521203,-1.7699474,-3.5141842,2.363103,-3.6943007,-5.443432,-4.0381117,-1.278786
953,-3.7172067,-4.3875566,-4.3024487,2.3620913,-5.689634,-5.084762,-1.1902313,-5.5083785,-5.5900617
954,-3.1385827,-4.3951726,-0.24075916,2.6822171,-4.707017,-5.0921993,-3.062494,-1.7207558,-0.4871048
955,-5.193471,-5.1199512,2.4962208,-4.8504357,-4.2167273,-1.7740126,-3.8377156,-4.844506,-2.2739382
956,-1.9423101,-5.250001,-1.0848544,-3.9674888,-3.8097887,2.3994982,-1.9934304,-3.0592542,-0.4124669
957,-0.73130006,-0.83428633,-2.7108536,-3.800535,-2.9257042,-3.220344,2.8525462,-4.343579,-0.80719763
958,-5.3094583,-3.6116107,0.18718058,-3.9849286,-2.281042,2.5059042,-1.9354175,-4.748817,-0.7728981
959,-0.88381135,-4.808207,-4.3691936,2.2490072,-2.2782593,-2.959935,-4.4949207,-2.6669796,-0.4567133
960,-5.7964525,-0.96166366,-4.641744,-3.9056163,2.6604214,-2.9911745,-2.9998615,-4.218853,-0.72640836
961,-1.6333076,2.3964748,-0.6633674,-3.8585742,-1.0808969,-2.6512,-2.7441838,-4.054817,-0.80567735
962,2.5130787,-2.5068603,-0.78294045,-5.478101,-1.1538005,-1.4623201,-2.2594926,-3.5626678,-0.59387743
963,-1.2435515,-4.2950993,-3.0052493,-2.8688734,-1.1316054,2.0679877,-1.3096464,-3.3538804,-0.55576533
964,-2.1415792,-2.843622,2.4333434,-5.231494,-2.2173505,-3.2960074,-4.319519,-3.7660186,-0.63609076
965,-2.4203756,-1.0573303,2.4362009,-4.9581122,-6.182753,-1.1628083,-1.02838,-4.549284,-0.7673954
966,-1.2746129,-4.3359914,-2.0116253,2.3744574,-3.78013,-4.654481,-3.5749254,-3.6292667,-0.53278375
967,-1.7882104,-4.465437,-1.8776485,-5.5881186,-5.707369,-2.1190004,2.4314008,-5.12449,-1.3026888
968,-2.14228,2.2896097,-1.7165129,-5.440666,-2.0533662,-3.6724737,-4.7287374,-3.7209442,-0.6600237
969,-4.672366,2.4214098,-2.5384963,-1.4664934,-2.8878386,-4.7807074,0.0904786,-2.0682447,-0.37254637
970,-4.3856554,-3.9198368,-0.7236093,-2.6832497,2.765808,-2.3314734,-1.1613686,-3.556727,-0.7229386
971,-4.6245008,-4.952818,-5.5154405,-5.1618443,-5.0102334,2.524024,-1.6018087,-4.357868,-0.6717696
972,2.5162406,-1.6256521,-0.8989309,-5.0546317,-5.5802064,-0.53497463,-0.8985381,-3.686587,-0.6715341
973,-2.1228867,2.5831718,-0.93177676,-5.4016633,-2.990318,-1.9822638,-1.3328176,-4.514818,-0.941041
974,-1.8985859,-1.9098258,-3.1751854,2.6131697,-2.2986069,-0.33734262,0.12711167,-3.6932943,-1.0408633
975,-2.860261,-5.3360114,-2.0135484,2.9436874,-0.9274268,-5.9479465,-4.987388,-3.742211,-1.1506193
976,-4.1763506,-1.7567531,-5.262395,-4.3600163,-5.4584575,2.4094229,-1.9732376,-3.9061744,-0.8612882
977,-4.138204,2.3980553,-0.09121013,-5.318943,-4.2836566,-1.4286457,-0.72903615,-4.342609,-1.0947925
978,-2.4134114,-3.3851156,2.6509516,-3.0708294,-3.6157146,-2.4407377,-5.142098,-4.064274,-0.7412989
979,-3.788314,-0.82696235,2.32119,-1.0471227,-5.152669,-4.782254,-1.2692086,-3.2482393,-0.6533446
980,-2.3105173,-2.1179857,-4.058814,-3.5756855,-5.6372447,2.302464,-3.695537,-4.5783653,-0.74727947
981,-4.0598755,2.7769167,-4.6281137,-4.7881985,-3.281574,-1.9416667,-0.5945767,-0.8239504,-0.15856051
982,2.3350852,-2.1906376,-1.2737379,-3.1997728,-3.0771396,-4.2790165,-1.5811892,-4.614993,-4.478748
983,-3.3445663,2.689665,-0.33800358,-5.1692286,-4.5950794,-4.4266644,-4.2540064,-3.1022599,-0.5294894
984,-4.9522653,2.6317341,-4.135783,-1.9896654,-2.3810513,-4.626644,-3.241788,-5.1775017,-4.2129173
985,-4.0389953,-4.4231167,-1.5345792,-1.6742411,2.6183875,-4.5416727,-2.5167842,-5.1994653,-3.9494698
986,2.5033638,-5.073095,-0.6036119,-3.8758113,-4.202912,-1.4387627,-1.506527,-4.528598,-1.2199724
987,-1.552441,-1.3728697,-4.4424376,-2.0710783,-2.6658065,2.583399,-2.192561,-3.4469588,-0.100126445
988,-1.7575288,-3.1102421,-1.209188,-3.0747175,-6.2231464,2.2505107,-1.2568887,-3.988263,-0.7570281
989,-0.9509282,-3.3413982,-2.4771752,2.5812063,-4.6692834,-1.4556127,-1.4259808,-3.3915486,-0.55616426
990,-4.560936,-4.8417487,2.457016,-5.628031,-4.5523844,-0.07602909,-4.273492,-4.8530936,-3.6712546
991,0.34971642,-4.831771,-0.9739278,-1.179584,-5.5539055,-0.98222625,-2.4121614,2.1105072,-0.09678817
992,2.616988,-4.886845,-4.20763,-5.8154707,-5.640692,-5.130593,-0.45961553,-3.655704,-0.5062985
993,-2.0685942,-1.675077,-3.4616907,-5.3058043,-3.8206518,-2.1840189,2.3428352,-2.179595,-0.33371803
994,-4.2730055,-1.281477,-0.7443767,2.5879574,-6.1336303,-2.5625596,-3.1874473,-4.4749727,-5.0064435
995,-5.4203267,-2.4658396,-5.77382,2.2934284,-5.3157144,-2.8622162,-5.5660195,-1.8138891,-0.2324958
996,-4.808357,-1.4540088,-0.826444,-0.58501875,-5.580659,2.464575,-2.354733,-2.7130034,-0.4729076
997,-1.5902395,-5.695049,2.611993,-3.5230608,-3.0570536,-5.091651,-1.091276,-3.1184993,-0.6156557
998,-0.17697603,-2.6430562,2.537993,-5.377925,-3.775803,-4.9624596,-3.7947478,-4.4934187,-4.286045
999,-4.647975,-1.6311843,-2.670509,-5.7835197,-5.1813583,-3.022667,-4.4052773,2.5672657,-0.27111214
