Shared topic 2,Shared topic 3,Shared topic 6,Shared topic 7,Shared topic 10,Transcriptomics private topic 3,Transcriptomics private topic 6,Transcriptomics private topic 8,Transcriptomics private topic 9,Transcriptomics private topic 10,Proteomics private topic 2,Proteomics private topic 4,Proteomics private topic 5,Proteomics private topic 6,Proteomics private topic 7,Proteomics private topic 8
-0.2302046,-0.09883918,-0.30172384,-0.18003109,-0.23315749,-0.2918604,-0.2173462,-0.2589495,-0.20518012,-0.1035969,-0.77978075,3.0342672,-0.3693321,3.0091128,3.0343378,-0.26662758
3.9474745,-0.41902763,-0.9395001,-0.40449238,0.09995189,-0.27060577,-0.19879417,-0.35107163,-0.25656146,-0.13088407,-0.38162023,-0.70801795,-0.34240702,-0.57531095,-0.70412767,-0.46036798
-0.30166867,-0.27243674,-0.34708005,-0.7240844,-0.3161335,3.5137534,-1.0337689,2.4883382,3.6620958,-1.1839339,-0.27455708,-0.24163924,-0.3176867,-0.31773272,-0.34427565,-0.33684123
0.08070397,-0.46647632,0.16719228,-0.40918,-0.19297802,-0.35047925,-0.19576871,-0.4090803,-0.30603796,-0.1388693,-0.50715035,-0.19141117,-0.09920669,-0.30455804,-0.26128265,-0.41005033
-0.31720468,-1.1403164,4.4416075,-0.5097505,1.9736187,-0.28413537,-0.1631662,-0.39444432,-0.2575069,-0.19757107,-0.34807247,-0.36951047,-0.31441477,-0.5936221,-0.24774586,-0.098664016
0.05145753,0.256899,-0.9270643,4.226581,0.07356132,-0.2095631,-0.27585122,-0.19007157,-0.12637317,-0.23091713,-0.31523967,-0.53035516,-0.39615998,-0.2997807,-0.5316363,-0.33592996
-0.301692,-0.15094994,-0.06862435,-0.27131644,-0.21317129,-0.31201738,-0.13455556,-0.30346638,-0.35330933,-0.10051972,-0.301237,-0.37829432,-0.19300212,-0.43589103,-0.44605386,-0.19450487
-0.0907122,-0.30611402,-0.5504127,0.2431763,-0.31002635,-0.46318272,-0.12406919,-0.14274143,-0.39080548,-0.077203445,0.32815197,-0.2858042,-0.46722627,0.068808034,-0.02318743,-0.29882255
0.3458376,0.47706077,-0.31867832,0.17306738,0.42701632,0.72190815,4.9961505,2.7497964,-0.16004562,-0.42330694,-0.27376747,-0.2268997,-0.14330123,-0.25365388,-0.3275823,-0.4064931
-0.799949,0.2688987,0.12877679,-0.6648751,-0.0667869,-0.45953467,-0.27849108,-0.4365325,-0.3276442,0.0090152435,-0.69417465,3.0992134,-0.42343175,3.0752206,3.1023269,-0.20435603
-0.69545645,0.54019207,0.28046867,-0.1569126,-0.3244486,-0.3151647,-0.13968669,-0.35503775,-0.26090682,-0.23665869,0.04785922,-0.25245237,-0.18847468,-0.38064128,-0.2929717,0.120384514
-0.21995738,0.062120184,0.43287802,0.08074503,0.10286762,-0.344612,-0.100354224,-0.2317838,-0.30107376,-0.17937306,0.28642088,-0.4213504,-0.38352585,-0.38835818,-0.57881874,-0.009613881
-0.31966972,0.07281581,-0.1912374,-0.29463783,-0.17829612,-0.39886528,-0.062270373,0.071051225,-0.21900101,-0.25323275,-0.77470845,3.0788217,-0.28144807,3.0112703,3.0706317,-0.23337892
-0.2598266,1.9220738,-0.774475,3.9279733,-0.041961286,-0.20798048,-0.30590254,-0.17932564,-0.10876509,-0.2210132,-0.3673775,-0.6291246,-0.3857983,-0.41179708,-0.6755032,-0.35628176
0.27855414,0.3306004,0.607026,-0.4207303,0.58866155,0.89360577,5.1193767,2.863714,0.0140955,-0.4426099,0.2340906,-0.08568868,-0.56364685,0.3232505,0.29168358,-0.38888302
-0.27382144,-0.25435677,-0.43366718,-0.19353351,-0.24766102,-0.5144873,0.51979923,-0.81955576,-0.79510343,3.8826838,0.13919756,-0.18108732,-0.3414551,0.16950339,-0.0029645695,-0.44487917
-0.41781813,-0.34984574,-0.5285014,-0.41615665,-0.6123097,-0.40671694,0.07633047,-0.20249715,-0.3394296,-0.1187736,0.24917907,-0.102111116,-0.4377087,0.10419734,-0.12007168,-0.3475669
0.30768406,0.2676181,0.54529905,0.24806382,-0.41875744,0.69367415,4.9764633,2.7176957,-0.18228993,-0.4254512,-0.36543158,-0.17906423,-0.04343156,-0.34455344,-0.21507595,-0.19174016
-0.4368036,-0.94645905,-1.1801403,-0.67678785,-0.85601896,-0.6191521,0.4680801,-0.933793,-0.7961069,3.884144,-0.2205913,-0.26160303,-0.17053501,-0.22326358,-0.44570786,-0.572829
-0.3990081,-0.6381057,0.090544015,-0.4251948,-0.22171226,-0.22496761,-0.20525877,-0.3687283,-0.16147037,-0.17936842,-0.36955795,3.0845017,-0.5092928,3.1414635,2.9455585,-0.2464391
-0.057275824,0.24051884,-0.65724075,0.042701036,0.4370042,-0.28463113,0.6419504,-0.430168,-0.70119524,3.3031578,-0.061511166,-0.073392965,-0.29687017,-0.11979919,-0.19038801,-0.25820398
-0.48710787,-0.42632765,-0.34671578,-0.6027423,-0.27868405,-0.16162895,-0.16178958,-0.082152106,-0.09465806,-0.29102013,-0.29229677,1.4409692,-0.49745905,1.8282534,1.2755055,-0.3780653
0.2321885,-0.50929964,0.06359801,-0.15249799,0.27318075,-0.5709242,0.49197808,-0.7427529,-0.7431571,4.0072904,-0.07106541,-0.25069013,-0.17159238,-0.2956451,-0.36181512,-0.18799114
-0.1618831,-0.6246427,-0.68872684,-0.36984038,-0.062037267,-0.338803,-0.13977697,-0.5525531,-0.33057544,-0.051435497,-0.47969422,-0.49301198,-0.07476938,-0.4387266,-0.45102412,0.03843993
0.01848623,-0.96554285,-0.3041938,0.0016198196,-0.23210388,-0.30043086,-0.1303109,-0.42966935,-0.31735215,-0.17266576,-0.69635564,-0.642115,3.889761,-0.55373937,-0.47602984,-0.66204005
-0.26868546,-0.46563601,-0.1210983,-0.12516719,-0.50642693,-0.35570806,-0.13732208,-0.4734982,-0.3058454,-0.16226262,-0.2129534,0.023867227,-0.039364725,-0.10530687,-0.00013174664,-0.1837459
-0.63525957,0.39159095,-0.24015167,-0.3656395,0.22178218,-0.22298394,-0.18456052,-0.3712225,-0.20005485,-0.16766956,-0.55857795,-0.54953295,3.897985,-0.47440264,-0.4687661,-0.6721741
-0.65527195,0.84816474,0.2769753,0.4443273,0.5051354,-0.30926988,0.5974713,-0.26573512,-0.57529825,2.8144724,-0.17979206,0.10182841,-0.07104162,-0.0450983,0.052969396,-0.20333472
-0.3858027,-0.25036085,-0.43867737,-0.068118796,-0.61851114,-0.21962787,-0.19128452,-0.34601095,-0.23622215,-0.21630646,-0.39739916,-0.3091498,-0.0059980066,-0.34345588,-0.392903,-0.47066358
-0.31578398,-0.8218255,-0.29338652,-0.5497021,0.24662891,-0.3254401,-0.16733204,-0.4411954,-0.3056315,-0.24222787,-0.26266384,0.1117089,-0.20507114,0.032946073,-0.010787735,-0.34659815
-0.6212589,-0.42914897,-0.4876461,0.6212883,-0.09185336,-0.23013423,-0.19767475,-0.28821746,-0.14173995,-0.28542295,-0.23544066,-0.22757992,-0.097323634,-0.31204313,-0.36066726,-0.30229023
-0.24529271,-0.7880245,0.41509974,0.22492328,-0.12117173,-0.34440902,-0.16858879,-0.52363616,-0.29835546,-0.15031163,-0.41041303,-0.19609839,-0.023082983,-0.280926,-0.24959718,-0.42486027
-0.19751157,0.31198496,0.05494207,0.03146039,-0.32182384,0.85684824,4.9312468,2.7698195,-0.023002122,-0.4550264,-0.10240327,0.009400536,-0.17459185,-0.21883166,-0.03006473,0.15775874
-0.33891988,-0.29004383,-0.22005217,-0.15821423,-0.13084158,-0.39326125,-0.09982737,-0.19286321,-0.36874786,-0.11183566,-0.41628805,-0.27774328,0.15708952,-0.34096125,-0.36950824,-0.50954235
-0.17946805,-0.06824465,0.0046268813,-0.21972825,-0.2030797,-0.28216097,-0.222798,-0.3223721,-0.2911722,-0.18294951,3.5478842,-0.42581838,-0.31276402,-0.69576854,-0.33883935,3.6212232
-0.25706062,-0.016208798,-0.14617048,-0.1071484,-0.2739576,-0.48078123,-0.26816124,-0.9507,-0.5070009,0.7226268,-0.21253164,-0.22112367,-0.23143454,-0.38073882,-0.28712478,-0.0051196204
-0.22006494,-0.13495794,-0.20472206,-0.2632062,-0.3113047,-0.2926081,-0.1617115,-0.31421462,-0.17086618,-0.16613266,-0.2278032,-0.3800728,-0.2903771,-0.3403918,-0.5637551,-0.48812112
0.10011567,-0.021380037,-0.12087392,-0.28129482,-0.6436671,-0.28066474,-0.11935835,-0.42477086,-0.28416577,-0.19244924,-0.49809775,-0.019107845,-0.110840045,-0.079056814,-0.054335512,-0.55516326
-0.20376638,-0.3610385,-0.7287856,-0.9008877,0.21731927,-0.5141556,0.49012107,-0.74095577,-0.7734358,3.9965389,-0.1081878,-0.17688443,-0.16986892,-0.1727062,-0.21229716,-0.29037607
-0.48792377,-0.35106176,-0.0147543065,-1.0641404,-0.20151836,-0.28150278,-0.24962494,-0.5215611,-0.27149987,-0.05591337,3.4304488,-0.41947287,-0.22259146,-0.80572647,-0.28089565,3.738941
0.0032219514,-0.01915079,-0.073411115,-0.7534505,-0.3912782,-0.18704239,-0.21028379,-0.26403785,-0.208416,-0.17853914,-0.6647441,-0.5421873,3.9123526,-0.48382777,-0.44470355,-0.65026045
-0.16423592,-0.13518304,-1.1172595,-0.25594723,0.083330475,-0.35676914,-0.2439326,-0.60372514,-0.31508154,0.095679455,3.5206857,-0.3365014,-0.30949897,-0.62492526,-0.2030572,3.6170225
-0.21283169,-0.8431236,0.10964491,0.64462334,-0.18319157,-0.29290712,-0.09102972,-0.338496,-0.22774519,-0.19144206,-0.22768109,0.0871456,-0.15378653,-0.07929309,0.056813866,-0.13240565
-0.26612586,0.2904626,-0.14200294,0.5830546,-0.422666,-0.3853812,-0.11242832,-0.58152944,-0.32153192,-0.08669318,-0.13622747,-0.27298376,-0.15481436,-0.3029683,-0.41649997,-0.16737752
-0.24707174,-0.19888477,-0.2762399,-0.037409402,0.13813466,-0.32311887,-0.19215427,-0.5313783,-0.35637006,-0.114068665,3.285259,-0.35467637,-0.23404329,-0.7015654,-0.22573757,3.4981256
-0.21910575,0.154287,-0.15438375,0.0022348631,-0.09128633,-0.4956067,0.2929331,0.66414416,-0.3654028,-0.15757911,3.2998776,0.060621962,-0.19809328,-0.29604766,0.19424051,3.380186
-0.4379341,-0.53862566,-0.66115224,0.506364,-0.005916998,-0.3128167,-0.3555768,-0.36547074,-0.2779846,-0.19403511,3.574582,-0.38700524,-0.26619762,-0.7908634,-0.23835945,4.0054026
-0.22416359,-0.24172515,3.0013876,-0.22246793,1.1755484,-0.2597707,-0.058837518,-0.2929887,-0.25231463,-0.20894547,-0.27471697,-0.3512506,-0.1767507,-0.49906662,-0.28029105,-0.17574999
-0.36808944,-0.22054717,-0.27316752,-0.14808245,-0.22818388,-0.4034988,0.018482395,-0.21667552,-0.31890193,-0.14718685,0.019458516,0.57751,-0.35505,0.8282654,0.36770356,-0.55319047
-0.2880742,-0.07192223,-0.25315586,-0.26435468,-0.35499653,-0.3655038,-0.16194287,-0.9884534,-0.6001914,1.4846945,-0.024146557,-0.3661281,-0.29789802,-0.44295114,-0.47444305,-0.025260253
-0.30917516,-0.277544,-0.5946518,-0.6625366,-0.7915221,-0.65432364,-0.07659121,0.9119656,-0.7089659,0.027682373,0.18669143,-0.41289145,-0.30985674,0.323532,-0.24208815,-0.6935468
-0.38481778,-0.07233472,0.35305992,0.67921656,-0.62364966,-0.3441873,-0.17189182,-0.058921915,-0.27230823,-0.24757098,0.03361204,-0.09511516,0.029910276,-0.13364343,-0.210577,-0.079565585
0.017706499,-0.0973763,-0.24137996,0.25898668,-0.08565442,3.7683787,-1.0658741,2.6386003,3.5013196,-1.1762236,-0.027386924,-0.32276222,-0.1599929,-0.35342818,-0.41614714,-0.20250742
-0.045209043,0.20496896,0.12618354,-0.16844457,-0.019213937,-0.3150927,-0.110576086,-0.14866383,-0.25493908,-0.14617166,-0.030647036,-0.19079457,-0.34648705,-0.028935885,-0.28794584,-0.56125253
-0.22938153,0.3512254,0.18771648,0.025653563,-0.06434536,-0.3777745,-0.12573107,0.16121961,-0.109655984,-0.22094217,0.14494115,-0.5945802,-0.31917164,-0.6122367,-0.6216282,0.15159439
-0.5661725,-0.8821554,0.3419631,-1.0882787,-0.31633052,-0.30395287,-0.1367655,-0.5201503,-0.3348047,-0.1370703,-0.69084877,-0.668208,4.038131,-0.5842729,-0.47342718,-0.62256753
3.2732866,-0.34275645,-0.8428864,-0.6609436,-0.81479216,-0.3436648,-0.19624339,-0.44787472,-0.28352413,-0.17794429,-0.40026766,-0.5553361,-0.29612392,-0.5365301,-0.5405389,-0.34853432
-0.3182868,-0.38260046,0.36541992,0.2859166,0.5445022,-0.42994916,-0.11104366,-0.35486913,-0.30395126,-0.05184582,-0.24221297,-0.037018336,-0.14394851,-0.2337718,-0.04892332,-0.027017511
-0.20602958,-0.5458974,0.22605427,-0.27094436,-0.29155245,-0.32980123,-0.23852159,-0.40858728,-0.25320435,-0.21284507,-0.7968209,2.825083,-0.35373822,2.7927577,2.8210125,-0.29922825
-0.46121472,-0.76605684,-1.0339373,0.12966987,-0.5154417,-0.16323031,-0.1936628,-0.21694855,-0.19580713,-0.15205678,-0.49076948,-0.48189133,3.6281888,-0.3911275,-0.44827613,-0.746872
-0.8316417,0.8367126,-0.5390979,-0.21862726,-0.39219147,3.8940415,-1.0860183,2.7904174,3.5961509,-1.1868992,-0.19637881,-0.0054892106,0.024921127,-0.21581477,-0.07194625,-0.029057126
-0.26681608,0.20660853,4.6629806,-0.4988855,3.3418312,-0.31939027,-0.17536534,-0.2245923,-0.22619703,-0.26372337,-0.251508,-0.30749398,-0.19823025,-0.4431733,-0.26272014,-0.18326956
-0.14069158,-0.75525266,0.11388934,0.49835214,-0.31491923,3.6100821,-0.999881,2.6489615,3.6278148,-1.1801664,-0.055886284,-0.22935294,-0.30751693,-0.34362742,-0.25029403,-0.03658172
-0.23402278,-0.24333066,0.30902144,-0.005762359,-0.17263938,-0.21144187,-0.060036227,-0.32209447,-0.208789,-0.16712911,-0.28846705,-0.30081102,-0.14964707,-0.35963547,-0.3929134,-0.31391025
-0.248653,-0.037328213,0.08120708,-0.25025213,-0.4652539,0.803921,4.9297795,2.7698648,-0.0006785041,-0.4279398,-0.07885467,-0.38528258,-0.146424,-0.4562692,-0.47902834,-0.075209886
-0.3716991,-0.13688661,3.112756,-0.84792143,3.6765707,-0.23842058,-0.17652415,-0.15900342,-0.14877588,-0.30594668,-0.5262388,-0.69308174,-0.0016509022,-0.68709415,-0.51442313,0.350139
0.12532729,-0.06921249,0.15177433,0.20636925,-0.033915877,-0.26387328,-0.2365158,-0.40407228,-0.2019312,-0.19598596,-0.690827,-0.62316686,3.5047183,-0.4927515,-0.50916046,-0.68087506
-0.2894125,0.1972968,-0.015091881,0.047317967,-0.249012,-0.29846632,-0.14169312,-0.39630812,-0.2631728,-0.13461627,-0.8752312,3.0945954,-0.39697817,3.0137615,3.1040905,-0.25447306
0.01999063,0.15582322,0.78984547,-0.40279803,0.939505,-0.44421858,-0.08050779,-0.26532868,-0.32192102,-0.045150828,-0.064043045,-0.14586863,-0.18648474,-0.1983523,-0.25400954,-0.18117116
-0.5466166,0.09058359,0.25977185,-0.18962115,-0.3894419,-0.30959237,-0.20275034,-0.6150152,-0.31849566,0.04227711,-0.65045077,-0.5731824,3.9971583,-0.51416993,-0.44919452,-0.6271199
-0.28391433,-0.6721264,-0.23905358,-0.588086,-0.86639,-0.4848487,0.015139413,0.517997,-0.2872382,-0.16174495,0.1546524,-0.14560337,-0.24200381,-0.20701164,-0.2443609,0.032557186
-0.2673524,0.033870578,0.24288969,-0.3180113,-0.8710403,-0.42808312,-0.13801202,-0.3320073,-0.34299424,-0.12657394,-0.28672367,0.013441243,-0.21503346,-0.20887704,0.024689032,-0.010779117
-0.21556744,1.9107784,-0.7674701,2.0103276,-0.24063464,-0.1609612,-0.17020904,-0.15352571,-0.12040231,-0.26181892,-0.35548556,-0.47872356,-0.30401802,-0.32393527,-0.546373,-0.45697415
-0.23354617,-0.20033845,-0.15586989,-0.255167,-0.2883398,-0.25463086,-0.26189855,-0.35483238,-0.22150603,-0.2475043,3.6476765,-0.05219767,-0.28129295,-0.4215539,0.09777662,3.747712
-0.4092895,0.0056428276,-0.5694076,-0.34064168,0.3599185,-0.24780817,-0.20165414,-0.46549818,-0.23954499,-0.08586651,-0.43163732,-0.41295764,2.836094,-0.29159224,-0.46239135,-0.75343525
-0.42643362,-0.6823375,-0.09026205,-0.26612735,-0.027005702,-0.2949419,-0.08914683,-0.32833585,-0.1955542,-0.23328541,0.29515117,-0.53783256,-0.33735162,0.15647264,-0.3444642,-0.64648086
-0.16800463,-0.05052846,-0.4484558,0.4285626,-0.2026249,-0.25168243,-0.11834639,-0.5174477,-0.1961032,-0.12223728,-0.3825914,-0.19310278,-0.21922123,-0.22935097,-0.2781343,-0.43253842
-0.292148,0.17561427,0.036742195,-0.20664802,-0.05535166,-0.3688488,-0.17175665,-0.4392817,-0.30889684,-0.19158778,-0.19700058,-0.33507434,-0.13979445,-0.37547264,-0.42681897,-0.25648165
-0.16251573,-0.25920224,-0.27939403,-0.22330308,-0.045335233,-0.36718604,-0.19358544,-0.099693604,-0.35335058,-0.124647096,-0.26676914,-0.33403352,-0.16868636,-0.44000915,-0.3555539,-0.22402209
-0.38063702,-0.20578839,-0.37196732,0.035775036,-0.20428275,-0.44254565,0.12736662,0.12039481,-0.23652719,-0.20799787,-0.37330544,-0.17841628,-0.093421824,-0.33781624,-0.14851864,-0.12347864
-0.31848854,0.073541634,-0.35047552,-0.18997917,0.06736536,2.7153451,-0.815571,2.4519942,3.436143,-1.1227779,-0.29313385,-0.5910576,-0.13212672,-0.5444587,-0.58941877,0.15891789
-0.3327039,-0.06339083,-0.43177837,-0.069927245,-0.034109697,-0.44503355,-0.12918097,0.30839553,-0.45713964,-0.06537173,0.06815484,-0.4928691,-0.3415693,-0.5302531,-0.59949625,-0.010913199
-0.15192427,0.24183215,0.005798612,-0.3833933,-0.80280674,0.7791652,4.7191153,2.7305849,-0.029985676,-0.4482591,-0.12188622,-0.40540594,-0.13985363,-0.4676457,-0.49915487,-0.10315834
-0.31848288,0.07932639,0.04864309,-0.121561885,-0.16482642,-0.45295686,-0.1521613,-0.014595088,-0.3975014,-0.13247667,-0.106074244,-0.2691578,-0.12225088,-0.3254139,-0.38399172,-0.19708383
-0.2537651,-0.14893794,-0.18712956,-0.1813523,-0.2719813,-0.31300452,-0.26187146,-0.43051162,-0.3183169,0.044787485,0.42554948,-0.15311836,-0.13023351,-0.27733985,-0.22029206,0.39503682
-0.010696955,-0.11614904,-0.13590568,-0.43189576,0.531286,-0.2774079,-0.13522798,-0.4487402,-0.22583216,-0.11171327,-0.6308521,-0.5548114,3.9350235,-0.48812154,-0.42963135,-0.6581026
0.3639956,-0.21207738,-0.24218315,-0.23629844,-0.2329105,-0.43043682,-0.2081016,-0.10144317,-0.32839763,-0.24663134,-0.1870183,-0.3418043,-0.1947052,-0.25159997,-0.45629457,-0.47636518
-0.40953,-0.059967205,-0.19010949,-0.26606196,-0.3612532,-0.31002325,-0.057353556,-0.38200566,-0.3446163,-0.10104776,-0.026536206,0.036819495,-0.26893112,-0.18140815,0.0439991,0.13166836
-0.19499609,-0.052578297,-0.018260263,-0.53264445,-0.69849986,-0.397196,-0.33905578,-0.42112792,-0.24315836,-0.014058226,-0.25711507,1.0804831,-0.51591396,1.332941,1.4746227,-0.5242533
-0.23290247,-0.17322233,-0.2532842,-0.19156453,-0.13156436,-0.36066908,-0.1708682,-0.51925457,-0.28592643,-0.16959599,-0.33455536,-0.41748226,-0.2466978,-0.4809467,-0.4263318,-0.2131118
-0.31134912,-0.45189622,-0.15188468,-0.3243285,-0.45878863,-0.31448784,-0.13864405,-0.5462986,-0.2999144,-0.09123228,-0.32574755,-0.30483562,-0.18444397,-0.37415728,-0.35738876,-0.20498286
-0.27228037,-0.008922517,-0.30936703,0.4199396,-0.065030776,-0.40247428,-0.13864605,-0.55138624,-0.33470634,-0.07484341,-0.11392749,-0.32744822,-0.06501301,-0.38643482,-0.44753549,-0.20089905
-0.23859641,-0.19234309,2.3499742,-0.2579937,1.2146872,-0.43636388,-0.27377144,-0.15186499,-0.2283274,-0.20817813,-0.3680368,-0.4756277,-0.16512683,-0.48839232,-0.36752054,0.085126676
-0.43101805,-0.4402122,2.9540012,0.12651053,3.074936,-0.30136177,-0.1437295,-0.3432163,-0.26869917,-0.2173258,-0.50774527,-0.5208073,-0.01588456,-0.48341215,-0.34745932,0.27216092
-0.38399303,-0.2548184,4.6509314,-0.16177902,2.2660813,-0.31158346,-0.1476385,-0.31801435,-0.25993302,-0.1967809,-0.21146129,-0.35355082,-0.33113694,-0.4459173,-0.30405992,-0.15002932
-0.40663305,-0.3991547,-0.9930414,-0.1563923,-0.26428446,-0.35140878,-0.17014837,-0.5007606,-0.32015836,-0.19796938,0.08725256,-0.4091455,-0.2302356,0.28928298,-0.27135432,-0.78689617
-0.15446389,0.09003619,-0.53669333,-0.30355576,0.100895375,-0.30484113,-0.10550167,-0.022475364,-0.030921623,-0.26215884,-0.06905032,-0.09759288,-0.22045134,-0.21906981,-0.178379,-0.09451711
-0.19213454,-0.7976627,-0.046231553,-0.4703334,-0.69414246,-0.34665352,-0.16360958,-0.5683576,-0.2838676,-0.07567202,-0.46690688,-0.1940484,0.013943962,-0.2688263,-0.25804812,-0.48473856
-0.03033752,-0.030685369,0.0056398734,-0.27597412,-0.26041597,-0.16245173,-0.16983972,-0.19886297,-0.073786326,-0.13400231,1.4460174,-0.48740274,-0.7173352,-0.2118218,-0.18805501,0.7672684
-0.4397239,-0.3910803,-0.4293904,-0.27126598,-0.017990112,-0.59025395,0.56564593,-0.82449794,-0.8440309,4.29832,-0.06986014,-0.13465303,-0.15959325,-0.17609292,-0.29929784,-0.35170242
-0.24868299,-0.15984158,-0.39026612,0.15918767,0.43252295,-0.41170692,-0.1503199,-0.6322621,-0.34242687,-0.052468173,0.15340182,-0.5211343,-0.31457826,0.18239996,-0.3145465,-0.7033626
-0.41958073,-0.2172435,-0.37528303,0.10243653,-0.29111484,-0.5839094,0.4907514,-0.7788609,-0.7553979,3.9840682,-0.08819461,-0.23812857,-0.1371722,-0.22928669,-0.40968207,-0.32774574
-0.15155776,-0.6215962,-0.004276325,-0.34315553,-0.73210377,-0.3012898,-0.20825715,-0.30118775,-0.18440871,-0.24778333,-0.77429307,3.3174627,-0.3281131,3.2575579,3.3410485,-0.18408898
-0.24898973,-0.17979936,-0.19144829,-1.1123196,-0.557827,-0.32628402,-0.1803189,-0.44549918,-0.2612468,-0.20326698,0.113192335,-0.123804286,-0.36180967,-0.33462042,-0.16310899,0.15043049
-0.5777135,0.17671244,-0.40472043,-0.050975196,-0.7536608,-0.24935913,-0.22660415,-0.37636638,-0.21604568,-0.20083055,-0.7461444,3.323827,-0.39540008,3.2661107,3.3647454,-0.09162795
-0.6550635,0.1911309,0.013385087,-0.4278379,-0.43390793,-0.3541966,-0.15155615,-0.4935512,-0.26985803,-0.13980126,-0.0755632,-0.28517535,-0.094105825,-0.2982742,-0.37943968,-0.23871003
-0.118758224,-0.21421927,0.14095463,0.7745821,-0.21351591,-0.21549608,0.04934406,-0.34183007,-0.20439827,-0.18993093,-0.104031,-0.17557104,-0.302405,-0.14444904,-0.31881225,-0.58742887
0.08988081,0.8148389,0.16718774,0.17184713,-0.24267769,-0.22688752,-0.16228035,-0.21746483,-0.12659526,-0.29861793,-0.14218535,-0.3060433,-0.34127375,-0.39830998,-0.36048818,-0.08935398
-0.39144415,-0.46141958,-0.118359245,-0.22896129,-0.45446062,-0.34602728,-0.17003219,-0.5187894,-0.29598212,-0.15885282,-0.2152477,0.1362161,-0.16408968,0.033654362,0.026463604,-0.24084324
-0.8138272,0.115936965,0.61659414,-0.60229874,-0.3984271,-0.22568448,-0.18766192,-0.2363402,-0.120982446,-0.21579048,3.6868331,-0.34044826,-0.26449817,-0.7238523,-0.20918247,3.903781
-0.7101294,-0.2388011,0.1962448,-0.29882002,-0.8920956,-0.32035887,-0.2369178,-0.34355736,-0.27769393,-0.27432054,-0.9241547,3.0543458,-0.22563933,2.9766529,3.0999413,-0.2658689
-0.08102636,-0.50162196,0.3772716,-0.5860699,-0.53870344,-0.20819308,-0.18405508,-0.2334827,-0.20475906,-0.20740213,0.014125231,-0.2313036,-0.26000324,-0.35070327,-0.26445612,0.020615174
-0.11456781,-0.10229119,-0.62434137,-0.105764225,-0.26641375,-0.33324164,-0.15261705,-0.3204156,-0.27448428,-0.27212316,0.027449304,-0.23812817,-0.062305294,-0.37092218,-0.2788224,0.07890501
-0.12166866,0.5858515,0.21510151,0.17849782,-0.18152358,-0.33760607,-0.080607854,0.029214809,-0.26137033,-0.15473725,-0.27428415,-0.2375464,-0.36616176,-0.31048498,-0.3365214,-0.32334483
-0.16079025,-0.20983626,-0.33930022,-0.054345265,-0.70861644,-0.32730746,-0.20289789,-0.35330895,-0.20669065,-0.15094972,-0.07250893,-0.115484916,0.04189414,-0.16726172,-0.26574096,-0.29181883
-0.6417372,0.24515007,-0.6438655,-0.4364277,-0.62785095,-0.18084997,-0.26499814,-0.32564592,-0.14418086,-0.2108512,-0.42474857,-0.54752064,3.3877494,-0.3879553,-0.47272205,-0.67639536
4.1413126,-0.30959198,-0.23554009,-0.40706256,0.34216088,-0.37403527,-0.1920239,-0.19463018,-0.26482317,-0.21364735,-0.4889,-0.84524053,-0.36151677,-0.76695734,-0.7624402,-0.31186318
3.7788692,-0.23636691,-0.8844706,0.31069618,-0.5714692,-0.45303464,-0.46837336,-0.45446134,-0.44537082,-0.06130331,-0.3286516,-0.77615494,-0.27068615,-0.6153105,-0.70818084,-0.42165744
3.752307,-0.81946594,0.5457424,-0.39598638,-0.6635115,-0.35904068,-0.25799927,-0.49320623,-0.29609573,-0.07016759,-0.19289403,-0.5658567,-0.39647716,-0.46318743,-0.62026346,-0.34374857
-0.3409794,-0.4660102,0.012363806,-0.17120892,0.052417316,3.619365,-1.0403976,2.5329924,3.4792995,-1.1579812,-0.018972745,-0.17227392,-0.22372514,-0.23233528,-0.28480673,-0.17183328
-0.36032557,-0.21258032,0.10307439,-0.25981212,-0.7274603,-0.71522963,0.69959366,1.2283573,-0.84247804,0.09384538,0.19948374,-0.48668423,-0.3467749,0.24124113,-0.32078215,-0.69330585
-0.5016407,-0.6069211,-0.39480865,-0.53405595,-0.28291118,-0.21037431,-0.23330332,-0.25140035,-0.11958944,-0.19834,-0.92795724,2.8769076,-0.3038917,2.851887,2.918794,-0.33736965
-0.5152787,0.08319872,-0.2935119,-0.49749696,-0.60851973,-0.25318545,-0.23055147,-0.47756174,-0.23584911,-0.18209158,-1.0862947,-0.9006615,2.853291,-0.79411584,-0.6474738,-0.5111702
-0.39830783,0.019295597,2.2796705,0.023838732,3.980675,-0.3148802,-0.112676725,-0.48494887,-0.28579503,-0.10325474,-0.005578217,-0.15232393,-0.1266819,-0.19621827,-0.20906806,-0.176
-0.3963988,-0.5476793,-0.28121588,-0.09495738,-0.052751966,-0.3904788,-0.08750691,-0.09190932,-0.34528068,-0.20378247,-0.28059924,-0.20888534,-0.10419368,-0.22297369,-0.31925586,-0.43468618
-0.23148027,-0.22595692,-0.36259753,-0.1370756,-0.18663722,3.92021,-1.0952743,2.8474743,3.8223214,-1.2207974,-0.08260436,-0.45025873,-0.3516519,-0.0937831,-0.2881231,-0.3683054
0.03207103,-0.534819,-0.605095,-0.059675142,0.11643449,0.369502,-0.035656847,5.312662,-0.39917547,-0.060865883,-0.17906122,-0.08017489,-0.21740244,-0.10558597,-0.14679807,-0.2840591
