,Shared topic 2,Shared topic 3,Shared topic 6,Shared topic 7,Shared topic 10,Transcriptomics private topic 3,Transcriptomics private topic 6,Transcriptomics private topic 8,Transcriptomics private topic 9,Transcriptomics private topic 10
808,-4.5553756,-4.4271107,-1.8744013,-3.6312134,-1.788969,-4.194604,-3.2807157,-0.52574337,-3.4552999,2.4146407
809,-3.008407,-0.579929,2.0025663,-2.9761884,2.0568569,-4.0398974,-4.255493,-0.5804297,-2.886021,-4.397072
810,-4.6111994,2.0495555,-0.6361136,2.0441334,-2.507883,-3.887626,-3.5447845,-0.6070121,-3.6496017,-4.1440105
811,-4.992581,-2.6210299,-2.7568684,-0.6422942,-4.0914316,-3.5654166,-3.6390655,-0.6812114,-2.7684932,2.6413877
812,-5.039286,-3.2148716,1.9631867,-1.7814835,2.4160478,-4.3598356,-3.6156323,-3.8290443,-3.6817832,-4.194298
813,-5.2901115,1.9703877,-3.7730167,2.0396621,-3.8076754,-3.8577034,-3.5461855,-0.5975157,-4.4158926,-4.0956197
814,-4.771083,1.57897,-1.4171724,2.0459402,-2.7725272,-4.016755,-3.8454738,-0.56569225,-4.065336,-4.1417227
815,-4.68479,-4.8049626,-2.4315653,-1.6965365,-3.6506443,2.588375,-2.8784125,-0.5086468,2.4270058,-4.5218267
816,-4.1038156,-3.461631,2.040749,-2.6137888,2.307083,-4.2443647,-3.25345,-0.57435447,-3.6377647,-3.7079978
817,-4.4628286,-1.4268084,1.9293275,-0.9178144,2.4520278,-3.9403665,-3.049022,-0.727054,-3.2378817,-3.342544
818,-4.3290815,-0.86242664,2.0405056,-3.2190332,2.3082347,-4.188424,-3.5918388,-4.427085,-3.9345243,-5.0341287
819,-4.1877975,-1.9429197,-3.4237409,-2.7135258,-2.8381248,-3.994766,-2.688863,-0.6234524,-4.3262815,2.9044635
820,1.9854107,-3.1952136,-1.3934674,-2.5169125,-3.2267287,-2.955335,-2.5884857,-0.44939968,-3.8742423,-4.8780003
821,-4.7801895,-3.447536,-2.8537233,-2.2663617,-3.1023626,2.072265,-3.8266692,-0.27802864,2.7032146,-4.906867
822,-4.3653736,-4.3119416,-1.288722,-3.8415058,-3.5812693,2.2572324,-4.6105576,-0.651093,2.3463547,-4.6845827
823,-5.516811,-1.5149167,-1.3106332,-2.522184,-3.1700785,-3.4086583,-3.1857047,-0.6177096,-4.2273717,2.8826418
824,-4.2894173,-3.1750603,2.2063165,-4.242511,2.363981,-4.356418,-3.9253888,-4.5750303,-4.182933,-3.7886803
825,-4.8758492,2.0496318,-1.9545811,2.3094938,-2.8993275,-3.7081385,-2.826088,-0.67742616,-4.127576,-4.770505
826,-4.812212,-1.9226326,-3.75473,-2.9616528,-3.3887858,-3.7539203,-4.1763654,-0.554178,-3.8341835,2.4525797
827,-5.348789,-4.115763,-3.8227398,-3.6542907,-3.6780589,2.4072313,-3.3001683,-0.45017922,2.055535,-3.865333
828,-4.281047,-4.8989124,-3.941418,-4.4879227,-3.7998185,-3.577012,-1.5074093,-0.53699213,-3.5506284,2.5862358
829,-4.31549,-2.7520967,-1.5106012,-2.7043867,-3.4198325,-4.1716037,2.6127045,-0.5395345,-3.0705266,-2.9021347
830,-4.2757483,1.9107783,-2.6152205,2.2769496,-2.8162076,-3.8814845,-4.2317104,-0.60109395,-4.5070753,-4.0338554
831,-2.9495618,1.9638534,-1.9789056,1.5061424,-2.7538602,-4.003197,-2.8553596,-0.48889032,-3.389848,-4.3865137
832,-4.0393248,-2.5216484,2.0758524,-2.1691463,2.092828,-4.046755,-4.027915,-0.6234731,-3.8219259,-4.3625245
833,-3.9918242,-4.0677433,1.6799114,-2.079789,1.9938936,-3.0529225,-4.427645,-0.45555112,-3.5353584,-4.893897
834,-4.2644863,-0.5594701,-2.6608374,-2.8245413,-3.794089,2.4772248,-4.2742033,-0.5842772,2.351121,-4.313835
835,2.279034,-0.2552489,-1.0171293,-2.323794,-1.1650188,-3.3316345,-3.208393,-4.4725776,-3.8254094,-3.969668
836,-4.989436,-3.0901542,-2.1142678,-2.9526105,-4.1695623,2.1706736,-3.7987804,-0.56908786,2.3526745,-4.7383027
837,2.2666597,-1.0993397,-1.3868663,-2.3043928,-1.8788164,-3.6869519,-3.9437113,-0.4760046,-3.4819288,-4.7497063
838,-3.8935146,-1.8350458,-2.296401,-3.018249,-3.1107802,2.4742117,-4.409917,-0.5589917,2.4794111,-4.627463
839,2.4728708,-2.0656824,-1.9871647,-1.2604539,-1.5377595,-3.7406812,-3.3204255,-0.5042281,-4.1585817,-4.0229387
840,-4.4105444,1.5350564,-3.6253839,1.9994788,-3.749453,-3.7492113,-3.6213586,-0.57545364,-4.029546,-4.271741
841,-3.549689,-3.7978222,-1.4157931,-1.5846031,-2.8885171,-3.2706742,2.512842,-0.5088768,-3.075637,-4.2232313
842,-4.6960516,-1.2141566,-3.5183086,-3.8147902,-2.8517017,-2.9306571,-1.8843853,-0.7924516,-3.2301366,2.8704498
843,-3.985513,1.9517386,-3.3137767,2.0468633,-3.5335345,-4.0482264,-3.330522,-0.7082635,-4.6890078,-4.4575815
844,-5.1467433,-4.537898,2.0972574,-4.530386,2.2710922,-4.4234343,-2.773395,-0.75758743,-3.955506,-3.6641095
845,-3.1070654,-1.7978338,2.1961966,-3.3880737,2.2830281,-3.9103308,-3.7772105,-0.6151429,-4.1044307,-3.7080219
846,-4.711708,-4.6180325,-3.3591177,-2.4536781,-3.4131746,2.126573,-4.4574327,-0.5844374,2.3122318,-4.744398
847,-4.630907,-2.1029127,1.9892049,-4.338928,2.2029102,-4.1971393,-4.5195932,-0.4899522,-4.2765255,-4.592847
848,-5.5127006,-3.226088,1.8541708,-2.8240552,1.8495679,-4.1326585,-4.1308966,-0.548558,-3.97268,-4.4758387
849,2.3997014,-1.7831391,-1.605234,-1.707067,-3.244723,-4.319581,-2.4225354,-0.5942061,-3.349054,-4.391589
850,-5.023193,-3.3417153,-3.4997654,-2.7297194,-4.2371597,-4.21766,-3.9139142,-0.7033643,-3.8839235,2.5351472
851,-4.525337,1.6593499,-4.476106,2.1098435,-4.245489,-4.382844,-3.5296164,-0.4853403,-4.5043707,-4.1026406
852,-4.4035482,-1.1924505,-3.596955,-2.4534264,-3.0226343,-3.8679397,2.567237,-0.52348167,-3.3716533,-4.817123
853,2.2993848,-0.6534417,-3.3073215,-4.2639008,-3.3494978,-3.9822888,-3.80889,-0.48894423,-3.809541,-2.716569
854,-4.8077016,1.821564,-3.959904,2.0671203,-3.5353343,-3.6507633,-4.3311663,-0.55990124,-4.4880695,-4.2403064
855,-4.4576206,-1.425957,-2.2421336,-1.2150435,-2.3232002,2.3574238,-3.8611357,-0.4044843,1.5973575,-4.516961
856,-3.776997,-4.8934526,2.1785696,-2.6978967,2.2049363,-3.7179358,-3.3364508,-0.6185598,-3.9545143,-4.145934
857,-3.762848,1.848064,-1.1513263,1.8997977,-3.0006273,-4.222438,-3.3384366,-0.6568171,-4.106091,-4.0846367
858,-3.6654167,-1.130528,-1.9890215,-2.361346,-1.3376396,-4.0320315,2.467972,-0.54631007,-4.1625657,-4.703016
859,-5.0799613,-0.84937435,2.2405996,-3.1334183,2.3616023,-4.0044374,-4.5073237,-0.7687202,-3.6976674,-4.0418816
860,-3.5516677,1.6194031,-3.256451,1.9131768,-2.7650979,-3.9937806,-3.0856326,-0.52254987,-4.3986893,-4.664874
861,-4.239312,-3.6502388,-1.9180015,-2.4552665,-1.0294235,-3.8482163,2.5354269,-0.5723245,-3.735604,-4.749878
862,-3.5023577,1.7389562,-3.6843195,1.9913836,-3.7115138,-4.3683877,-4.5734353,-0.58884394,-4.1156216,-4.4908595
863,-4.0742674,2.0162551,0.16453254,2.1821537,-2.7421424,-3.935709,-3.8281891,-1.0195162,-3.864203,-4.070792
864,-4.263324,-1.4193475,-2.1204772,-4.4340687,-3.5082562,2.4523222,-4.0832806,-0.6165587,1.7733262,-3.8557756
865,-4.52926,2.2314587,-2.4303272,2.1961353,-3.0430725,-4.321697,-4.036313,-0.6852718,-4.397954,-4.6314425
866,-5.5075526,-2.9629192,1.6596136,-3.2619264,1.7049377,-4.106163,-3.1073868,-0.46632454,-4.462357,-4.9213557
867,-4.289384,-3.9622264,2.4314628,-3.050511,2.2686021,-3.7245352,-4.3005376,-0.6411418,-3.5808072,-4.848446
868,-4.6012945,-1.8820584,-3.9061737,-0.98545086,-4.5124702,-3.0314548,-3.940552,-0.5286656,-3.0067039,2.7731788
869,-5.0868697,-1.3834026,-4.0055943,-3.2403922,-4.709677,-3.7274756,-2.6492689,-0.7533941,-3.417581,3.1139781
870,-4.839785,-2.729511,-2.5050948,-1.5245243,-2.2925286,2.2149358,-4.3233137,-0.5857323,2.4483988,-4.4530215
871,-4.9365225,1.5404935,-2.9346335,2.1434429,-3.1333325,-4.0887575,-4.084778,-0.5315291,-3.983517,-4.2419596
872,2.4244683,-2.4527411,-2.8957877,-2.104466,-3.144284,-3.9887774,-3.486486,-0.53360903,-3.6472063,-3.925313
873,-5.222121,-3.4669957,-4.7940516,-2.6780753,-4.721363,2.521735,-4.022773,-0.68574965,2.5098767,-4.206876
874,2.3712583,-1.3101206,-2.742802,-3.063043,-3.01223,-3.6172135,-2.2162654,-0.48513657,-3.6453848,-3.913368
875,2.2922719,-2.6877494,-1.4053867,-2.997133,-2.3136292,-3.3416433,-4.074193,-1.0461841,-4.0460052,-3.4891324
876,-4.310319,-1.0265579,-3.9131713,-3.3799262,-4.4177194,1.8573649,-4.3698034,-0.46003264,2.3064263,-3.7483916
877,-3.0926447,-3.7146568,-3.1595914,-2.0183902,-3.7504613,2.2078466,-4.326071,-0.5848111,2.4576318,-4.4588566
878,-3.9218338,-0.6594979,-3.6694448,-4.9220304,-3.2378664,2.3094578,-3.379113,-0.50685793,2.447621,-3.8712406
879,1.9789481,-0.5093111,-4.1247644,-2.2188435,-3.9869008,-4.2312026,-3.8157134,-0.4311634,-4.07732,-4.2427588
880,-4.752328,-4.9258995,-3.739845,-2.9831414,-3.2268324,-2.999301,-3.437135,-0.50725156,-3.4415886,2.329298
881,-5.043726,-3.5316565,-1.5103811,-3.2482405,-3.789473,2.445081,-3.2480233,-0.6784035,2.4064598,-4.8174505
882,-4.3512707,-2.4371767,2.073472,-4.48948,2.1010234,-3.2715902,-3.905987,-0.55301225,-4.251725,-4.752641
883,-4.1980743,-1.925354,2.0625753,-4.071624,2.4755619,-3.087308,-3.8619967,-3.9943094,-3.9971902,-3.8957283
884,-4.68471,1.717335,-3.3156796,2.3215714,-2.2710698,-4.130227,-4.5831666,-0.5927105,-4.3406,-4.4131365
885,2.354314,-3.0890782,-1.7352371,-1.4830621,-1.0542716,-3.076309,-3.6707802,-0.58573437,-3.0622227,-3.384784
886,-4.4929237,-3.2487748,-3.0042472,-1.9756756,-2.8540726,-3.7079659,-3.4508908,-0.55586535,-3.2883604,2.3839982
887,-4.6820297,1.8109233,-1.3790282,1.743628,-4.215943,-3.6080983,-2.313753,-0.5604555,-4.2881894,-4.6714983
888,-3.6624746,1.9474552,-2.7352974,2.0491626,-4.1761084,-3.846698,-4.167238,-0.67889345,-3.6295702,-4.5012417
889,2.251254,-1.9623375,-1.7718563,-2.055573,-1.4327952,-3.4430497,-2.208312,-0.5354256,-2.8120406,-3.7394648
890,-4.4195814,-0.7541841,2.0542705,-3.0688372,2.3306959,-3.4824214,-2.9074383,-0.7352688,-3.6799943,-4.631674
891,-4.162045,1.8913229,-2.4492974,2.3829079,-3.7968044,-3.5995147,-4.3865905,-3.4473374,-4.1964445,-4.3934298
892,2.4868991,-2.0616913,-0.73958504,-3.3986602,-1.149987,-4.04453,-3.3299708,-0.6813904,-4.3444715,-4.888498
893,-5.3184557,1.8675613,-4.1532354,2.10598,-4.160474,-3.268603,-4.1365047,-0.64241695,-3.8729055,-4.267669
894,-5.1054873,-2.905808,-3.3811264,-3.026581,-3.9927895,-3.887404,-3.753873,-0.5689141,-4.070325,2.7868686
895,-4.5790772,-1.5381027,-2.6737144,-3.5321379,-2.4751062,-3.8141184,2.3809407,-0.3743981,-3.949972,-4.660477
896,-4.66402,-2.3770084,1.8521836,-1.5261314,2.1448302,-3.502625,-3.300599,-0.58639777,-3.802966,-4.1164045
897,-4.6234965,-3.7557824,1.9834044,-3.5233033,2.436976,-3.5890594,-3.69658,-0.68190706,-3.6254454,-3.955603
898,-4.940605,-1.2449034,1.7067673,-3.3978395,2.2918181,-4.4077196,-4.0849075,-3.1024578,-4.326542,-4.586
899,2.3421507,-1.7096378,-2.6269944,-1.2267798,-3.560721,-4.0295362,-3.8574739,-0.5417969,-3.6033888,-4.4867134
900,-4.7742276,-1.1714592,-3.5359015,-4.432142,-3.2965882,2.2375305,-4.399022,-0.49119347,2.23487,-5.220524
901,-4.699347,-4.3579645,-3.9846008,-1.3004266,-3.7446864,-2.55307,2.586814,-0.5578338,-3.6011126,-4.1345434
902,-3.0897393,1.8316286,-1.7403781,1.7874432,-4.063511,-4.2560444,-3.9403534,-4.8067956,-4.2558956,-4.4144306
903,2.2890296,-0.7413236,-3.588173,-3.0414352,-3.124297,-4.102924,-4.3638253,-0.4511719,-4.6741977,-3.622009
904,-4.483931,-3.400544,2.051588,-3.9009845,2.3317094,-4.1699924,-2.53644,-4.0921135,-4.0441566,-4.483725
905,2.2518072,-1.7744095,-3.3426948,-2.3593588,-3.580648,-4.813313,-4.076665,-0.52737653,-3.0320582,-3.9890747
906,-4.92284,-2.0332313,-1.478401,-1.5034765,-0.75434434,-3.5771868,-3.8785858,-0.6860785,-3.6512733,2.7507179
907,-5.265583,-1.4702992,-4.3718667,-4.5091376,-3.7094789,-4.015027,-1.8210301,-0.50938946,-4.0540085,2.4428697
908,-5.497094,-0.9460524,-3.6368787,-3.8523386,-2.6006856,2.7263618,-3.8933384,-0.6494844,2.345726,-4.171276
909,-4.8230157,-2.8838077,1.6711769,-3.4897692,1.8549731,-4.6400323,-2.9361055,-0.69128495,-3.4463015,-4.460402
910,-4.2180824,-4.082579,-3.7089326,-3.604798,-3.067672,-3.3111506,-2.9453804,-0.6544679,-3.741534,2.6827362
911,-4.309186,1.8946712,-2.0728533,2.1123538,-2.8601825,-3.7561316,-3.7166245,-0.6089368,-3.9249833,-4.713401
912,-3.5293727,-1.9005855,1.6502705,-0.54077715,2.418677,-4.1925116,-3.2031538,-0.62136006,-3.8954594,-4.564063
913,-5.0415993,-2.2546163,-1.0450076,-3.4617417,-3.4638755,2.414427,-4.49928,-0.7752931,2.3405254,-4.723252
914,-5.650506,-5.175514,-1.436122,-4.610484,-2.4950895,-2.507443,-3.864646,-0.7058159,-3.6593502,2.954402
915,-4.7342505,-3.9538538,-3.7749333,-2.696503,-3.3540359,-3.8408384,-3.2687926,-0.55860823,-3.1296685,2.4985988
916,2.3812523,-3.7563796,-1.5545151,-3.8943543,-3.357512,-3.0190594,-2.9849658,-0.50680864,-3.872273,-4.465564
917,-4.4603853,1.6238949,-2.3441072,1.8977962,-3.1534462,-4.135371,-2.7260194,-0.5173663,-3.2253294,-3.2832897
918,-4.5061855,-1.7642341,-3.1201422,-2.8722572,-2.6848547,-3.5163307,-2.5343542,-2.6872,-3.378348,2.5680423
919,2.3390474,-2.0053475,-1.8812462,-2.1032581,-4.1344924,-4.055254,-4.024307,-0.576481,-3.9241304,-4.3232865
920,-4.7200446,1.6740315,-2.0127184,2.0079772,-3.7445526,-4.308675,-4.4673634,-0.58389556,-4.325218,-4.9199347
921,-2.2820096,-1.2979964,-2.1291559,-3.0620685,-1.8391122,-4.0150037,2.1129005,-0.4901215,-4.0396357,-4.4994383
922,-4.6334376,-3.4013782,-1.3313268,-4.4654303,-2.8659391,-3.8228223,-3.115897,-0.7945328,-3.590102,2.720986
923,-5.1703715,1.6161063,-3.8553016,1.8979015,-3.7884853,-4.202142,-3.2830536,-0.50268716,-4.2995443,-4.0355644
924,-5.010157,1.8215799,-2.112256,1.7640061,-2.428516,-4.605385,-4.04058,-0.51179004,-3.2099266,-4.6231346
925,-4.741189,-5.0042396,-3.364602,-2.823155,-2.3609774,2.279563,-4.3546023,-0.39660767,1.9951618,-4.6213183
926,-5.4640555,1.7506268,-2.616582,2.0354636,-1.2283525,-3.737609,-2.8213835,-0.6608406,-4.456555,-4.1530757
927,-4.30873,-3.5129724,-1.7757486,-1.872417,-3.2999778,-3.141596,2.7117097,-0.72024995,-4.3498926,-4.4982004
928,-4.0749207,-2.0709338,-1.7575951,-2.442719,-3.2355964,-3.8447785,2.1523263,-0.37251395,-4.4679117,-4.1223745
929,-4.9961886,-2.946041,-2.9407866,-2.8600168,-4.1415157,-4.14217,-3.7598243,-0.65795815,-3.2360008,2.7938921
930,-4.781284,-1.6150551,-3.8570418,-2.245001,-3.092006,-4.2397776,-2.7614596,-0.6454148,-3.033754,2.8304026
931,-4.425933,-0.6857079,1.9000852,-3.3430831,2.1279306,-3.588289,-4.030751,-0.5846828,-3.5351164,-4.3292093
932,-4.6414356,-3.8078837,-2.3427296,-2.4302917,-2.9333844,-4.209933,2.106478,-0.43553212,-3.9125726,-4.5714283
933,2.5618384,-2.3391345,-0.95431286,-1.9791509,-1.4333241,-3.9734635,-2.7962184,-0.68574506,-3.858191,-3.5913913
934,-3.6758454,2.0550103,-2.3409667,2.1524477,-1.5204579,-3.2536623,-4.1890945,-0.5981651,-3.8596144,-3.6595929
935,-4.6708527,-3.30734,-3.440638,-4.3910646,-3.1875083,1.6534314,-4.120551,-0.58491856,2.57437,-4.091078
936,-4.0378046,1.6557891,-2.487061,2.1119304,-2.9155684,-3.3484437,-4.46986,-0.5800419,-4.7290926,-4.2062006
937,-4.7416983,-1.8616362,-2.3477855,-2.4662697,-2.9372623,-3.81757,-3.955808,-0.568164,-3.606609,2.7642725
938,2.160349,-2.477888,-2.5037987,-2.525307,-3.2252915,-3.613294,-3.8382647,-0.49317458,-3.255002,-3.0986366
939,-4.5779743,-0.30612254,-4.5802,-2.8639593,-3.8304384,-3.9235203,2.3887944,-0.5336313,-3.5662708,-4.20789
940,-3.241627,-0.9632144,-3.7553039,-3.1592078,-3.7414458,-2.7661784,2.4189103,-0.5607718,-2.40838,-3.408832
941,-4.867033,-3.0274603,-2.874331,-3.6798224,-3.3866644,-3.4828432,-3.2498834,-0.56237155,-3.3381143,2.42266
942,-5.0122247,1.8629482,-1.0621657,2.1032362,-3.2015567,-4.8149867,-3.4816256,-0.57813793,-4.3147373,-3.8165224
943,-4.352296,-1.8012252,2.1360765,-3.552189,2.6932423,-3.5838275,-4.229437,-0.9215178,-3.9123628,-4.4789305
944,-3.4764187,-3.8236837,-4.0606184,-3.1975896,-3.940199,-4.2509956,-3.375916,-0.6375176,-3.9305363,2.7369752
945,-4.4442225,-2.192933,1.3892577,-1.8941115,2.5888655,-3.9162223,-3.039631,-0.71175224,-3.0727794,-4.2980385
946,-3.7511897,-1.1244637,-3.7509267,-2.6774256,-3.249982,2.328069,-4.197769,-0.45150855,1.8539617,-4.7163644
947,-4.4052863,-4.9501886,-2.7698607,-2.847929,-3.28,1.7022862,-3.3317482,-0.5173349,2.5420089,-4.4060106
948,-3.0904334,-3.46642,-2.7369838,-1.2846806,-3.2938197,-3.5089755,2.2725642,-0.5795962,-3.8144083,-4.258404
949,-5.1725264,-0.7881037,-3.462734,-3.3826878,-4.2282066,-3.709497,-3.9498413,-0.68522817,-4.230308,2.6753275
950,-3.866235,-1.4542785,-1.9160246,-3.0728698,-1.2587969,-3.7784395,2.612009,-0.6721763,-3.6296625,-3.7515135
951,-4.6449103,-3.0820718,-1.4288852,-2.415442,-3.4004703,-4.1032534,2.6820009,-0.60119146,-3.6891322,-4.5586824
952,-4.4271603,-3.1801505,1.982971,-2.6586955,2.3742688,-4.1228886,-3.7504785,-5.1470504,-4.4891305,-4.549113
953,-3.8187654,-0.82101166,-2.9157534,-1.2919024,-3.2590666,-4.113295,2.2793128,-0.53105885,-4.4775305,-4.393712
954,-4.824624,-0.59135205,-2.7362487,-2.4418159,-2.6876884,2.3701284,-4.214917,-0.6484286,2.3284945,-4.5875382
955,-4.7244787,-2.8674753,-4.229021,-4.510837,-4.4323025,-3.5207121,-3.6751814,-0.53502715,-3.5734766,2.6514912
956,2.3788738,-1.8226079,-2.6223598,-2.2426462,-2.8376212,-4.0857744,-3.990844,-0.5072257,-3.6841643,-3.8087547
957,-5.0720673,-5.0777607,-3.4064445,-3.5546646,-4.0917377,-3.824684,-3.9104362,-0.6778269,-3.691129,2.6762164
958,-3.7317395,2.0722044,-1.8760415,2.1096535,-3.5375056,-4.065624,-3.7294831,-4.03515,-4.0555687,-3.9218767
959,-4.4945946,-3.6466508,-2.763461,-3.7150629,-2.2443304,2.2013648,-3.7890377,-0.47175243,2.3292308,-4.7494526
960,-4.275893,-0.7576502,1.9364252,-3.2508187,1.9824271,-3.744042,-3.4298065,-0.552675,-2.945181,-4.561855
961,-4.8560095,1.7211387,-1.1404879,2.143686,-3.1033826,-3.598387,-4.4854183,-4.934935,-3.972285,-3.6381526
962,2.4075408,-1.5441402,-2.5018344,-2.3786554,-1.1257997,-3.115375,-3.1599078,-0.6359525,-3.5854628,-3.2590184
963,2.3908153,-1.3601025,-3.7580929,-1.3458183,-3.4712932,-4.010895,-3.4419734,-0.55745417,-4.093375,-4.5531917
964,-4.9834046,-4.263857,-1.4807502,-4.264807,-3.658185,2.4323723,-3.9874437,-0.48466307,2.1168554,-4.3358793
965,-4.970971,-0.12010628,-4.4942493,-2.4758873,-3.9025633,-3.7092328,-2.962697,-0.65039337,-2.409931,2.79943
966,-4.80954,-3.4622018,-2.4519205,-3.443202,-3.3431325,-3.715937,2.026885,-0.37176573,-3.8642578,-4.463301
967,-4.5075865,-1.8413303,-2.8317668,-3.852502,-3.8685348,-4.0448856,-3.853061,-0.66023165,-3.6714864,2.8052049
968,-4.478299,-2.485896,1.9069431,-3.9975975,2.2044847,-3.5706103,-3.9311986,-0.5527208,-3.853696,-3.7299368
969,-4.0266557,-1.2752934,1.8808281,-3.782901,2.5619614,-4.08407,-3.117848,-4.637843,-3.803104,-4.500841
970,-4.6246243,-2.9192545,2.2136734,-1.1881173,2.4226623,-4.446583,-3.6360476,-4.7594824,-3.9093595,-4.098048
971,-4.186079,1.9801357,-2.1662316,2.1957858,-3.3998349,-3.8080592,-3.7758226,-0.58263004,-4.2714386,-4.3362284
972,2.4761848,-0.6118599,-2.4784567,-2.691271,-3.6085968,-3.8306198,-3.1007752,-0.54041666,-4.3458147,-4.053901
973,-4.511795,-1.5361943,1.8625851,-3.8965688,2.557293,-3.7829823,-3.8618467,-0.6676624,-3.3490694,-3.9514859
974,-4.887866,-0.41388965,-4.0847816,-4.7275653,-2.7667494,2.6711648,-3.9346776,-0.6159822,1.9458485,-3.554912
975,-4.578635,-2.5611238,-2.129744,-2.5958216,-3.4569664,-3.136943,2.3991764,-0.672839,-3.8047297,-4.5872693
976,-3.9982233,1.9420104,-2.7980058,2.0750246,-3.7923777,-3.8829675,-3.035493,-0.5585594,-4.338093,-3.508596
977,-4.803743,1.9848452,-3.7389386,2.1069808,-4.6335425,-4.2675924,-3.985503,-0.55606836,-3.8019335,-4.7008004
978,-4.5035496,-2.4766777,-4.409672,-3.1292024,-3.331892,-3.8735132,-3.2968054,-0.616713,-3.5672135,2.9308949
979,-3.4988236,-2.2624922,-3.828618,-3.6323419,-3.1816187,-4.355271,-3.481125,-0.5126077,-3.9093747,2.5376315
980,-4.9999633,1.8717301,-2.1638627,2.0757241,-3.1289754,-3.9290357,-4.305003,-0.54894894,-3.8307707,-4.156439
981,-4.4157233,1.899756,-3.7813625,2.182977,-2.342515,-4.3535814,-3.028782,-4.0542374,-3.8564072,-4.8519554
982,2.227186,-2.0803986,-2.948769,-2.4409842,-1.0826681,-3.2976472,-3.2297473,-0.48730817,-3.4700902,-4.0343504
983,-3.606744,-0.64083993,2.406453,-2.2531946,2.5410912,-4.8401103,-4.045824,-2.0623097,-4.549265,-4.745454
984,-3.9587617,-1.4174259,2.4714577,-3.7467732,2.5094807,-3.5451944,-4.3110456,-0.8290222,-3.7538154,-4.201712
985,-5.1973267,-2.8866901,1.9067373,-2.4301,2.1683216,-3.8125908,-3.9849727,-0.47902343,-3.8784802,-4.2973824
986,2.405766,-0.83293736,-2.6898415,-2.644851,-3.4706483,-3.619363,-3.8457973,-0.5173784,-3.4751039,-3.405566
987,2.0875332,-1.9156926,-1.6569904,-3.4559343,-2.6951303,-3.7462108,-2.6602488,-0.56297374,-3.5738711,-4.541551
988,2.2127964,-2.1010408,-1.309296,-2.3578312,-2.0480952,-3.6488655,-4.3549223,-0.5591567,-3.4035258,-4.2930536
989,-3.3866916,-0.25742045,-3.6431222,-3.4131339,-3.4784498,-3.9720912,2.3763037,-0.57823735,-4.085499,-4.0760155
990,-4.995712,-4.1551347,-2.8881304,-2.9062698,-3.1612425,2.2148404,-3.8206215,-0.50369734,2.6726065,-4.3272552
991,-4.9953685,-2.7143726,-2.501139,-2.1153479,-3.1822615,-4.0354857,2.267466,-0.4925777,-4.010904,-4.2608414
992,2.3905272,-2.7309535,-2.2399654,-1.7618557,-3.279382,-3.2633324,-2.912429,-0.6342234,-4.1791844,-4.560856
993,-4.734809,-3.7407887,-1.5406877,-3.5488057,-2.7098632,-4.219057,-4.451837,-0.6695143,-4.2250986,2.8331196
994,-5.2862196,-3.6844318,-3.4611266,-3.0129905,-3.6198165,2.4031737,-3.504151,-0.69326,2.7072546,-4.1589265
995,-4.746617,-1.4661003,-2.2613225,-1.7774966,-3.2591743,-3.8566425,2.5052311,-0.6160647,-3.525207,-4.7563744
996,2.3586526,-2.9020336,-2.7667634,-2.065124,-4.3638105,-4.149308,-2.8944092,-0.5052573,-4.3599634,-4.260454
997,-4.299495,-1.7560976,-2.6801913,-2.5845184,-2.5184808,-3.756878,-2.993304,-0.65616924,-3.2678754,2.7269697
998,-5.085314,-3.5703871,-1.1279016,-3.3083327,-3.0653696,2.3111222,-3.9944358,-0.5610865,2.4256477,-4.220788
999,-3.6539104,-1.9789605,-3.224541,-2.083952,-3.6627681,-3.392297,2.2932253,-0.5934312,-3.8557982,-4.581053
